Team,ATS Record,Cover %,MOV,ATS +/-
Toronto,109-87-4,55.6%,1.9,+1.6
Sacramento,109-88-5,55.3%,-3.5,+0.4
Memphis,105-86-1,55.0%,-2.8,+0.3
Okla City,121-101-4,54.5%,0.0,+0.5
Boston,120-101-6,54.3%,3.2,+1.5
Detroit,106-90-6,54.1%,-5.3,+0.1
Milwaukee,102-89-3,53.4%,2.3,+0.2
Miami,97-85-7,53.3%,-1.4,+0.3
Washington,98-88-2,52.7%,-2.6,+0.2
Portland,112-104-3,51.9%,-1.2,+0.3
Golden State,101-96-4,51.3%,4.0,+0.3
Dallas,103-98-5,51.2%,-1.2,+0.1
Utah,100-96-7,51.0%,0.2,+0.4
Orlando,92-90-5,50.6%,-4.8,+0.3
Philadelphia,104-104-7,50.0%,-1.1,+0.9
Chicago,90-90-6,50.0%,-2.6,0.0
Denver,107-108-4,49.8%,0.0,+0.3
Phoenix,95-96-1,49.7%,-4.4,-1.2
New Orleans,103-105-2,49.5%,-2.6,-0.4
Indiana,90-93-3,49.2%,-2.3,-0.2
LA Lakers,104-108-4,49.1%,-3.7,+0.2
San Antonio,95-99-5,49.0%,-0.5,+0.1
LA Clippers,112-117-1,48.9%,2.0,+0.4
Houston,92-97-4,48.7%,-1.8,-0.7
Cleveland,98-104-5,48.5%,-1.5,-0.7
Charlotte,81-87-6,48.2%,-4.8,-0.1
Minnesota,82-90-4,47.7%,-3.6,-0.6
New York,88-97-3,47.6%,-3.7,+0.8
Atlanta,91-107-2,46.0%,-3.2,-1.5
Brooklyn,86-106-2,44.8%,-5.5,-1.8
