Team,ATS Record,Cover %,MOV,ATS +/-
Denver,234-206-13,53.2%,4.6,+0.5
Brooklyn,218-192-6,53.2%,0.1,+0.5
San Antonio,221-197-8,52.9%,6.0,+0.9
Golden State,241-218-13,52.5%,4.5,+0.3
Chicago,239-218-4,52.3%,1.2,+0.4
Detroit,210-193-6,52.1%,1.4,+1.1
Utah,222-209-9,51.5%,3.8,+0.2
Dallas,211-201-8,51.2%,4.6,+0.2
Toronto,194-185-8,51.2%,2.1,+0.2
Okla City,216-206-9,51.2%,2.6,+0.3
Atlanta,212-203-2,51.1%,0.4,+0.3
Miami,215-206-8,51.1%,3.2,+0.2
New Orleans,223-214-8,51.0%,0.8,+0.5
Memphis,211-207-7,50.5%,1.6,+0.1
Indiana,207-206-10,50.1%,2.6,+0.4
Portland,221-221-6,50.0%,0.6,-0.1
Boston,195-197-10,49.7%,5.2,+0.8
Houston,211-214-4,49.7%,3.1,0.0
New York,201-204-4,49.6%,-0.9,-0.2
Philadelphia,205-210-4,49.4%,-0.4,-0.4
Sacramento,204-212-16,49.0%,-0.1,+0.1
Phoenix,233-243-8,49.0%,2.4,-0.2
Cleveland,211-224-5,48.5%,2.1,-0.1
Charlotte,186-203-7,47.8%,-2.8,-0.8
LA Clippers,220-241-4,47.7%,2.3,-0.8
LA Lakers,202-226-4,47.2%,2.2,-0.2
Washington,199-223-13,47.2%,-1.3,-0.5
Milwaukee,215-243-10,46.9%,1.6,-0.8
Minnesota,197-223-6,46.9%,-0.2,-0.3
Orlando,195-231-9,45.8%,-0.6,-1.1
