Team,ATS Record,Cover %,MOV,ATS +/-
Phoenix,1-0-0,100.0%,12.0,+15.5
Okla City,1-0-0,100.0%,19.0,+11.5
Golden State,2-0-0,100.0%,14.5,+18.5
Brooklyn,4-1-0,80.0%,1.6,+11.3
San Antonio,4-1-0,80.0%,-1.0,+1.9
Indiana,4-1-0,80.0%,2.6,+5.0
Miami,4-1-0,80.0%,2.6,+2.6
New York,3-1-0,75.0%,12.8,+7.8
Toronto,6-2-0,75.0%,-4.9,+3.4
Memphis,3-1-0,75.0%,10.0,+7.4
Houston,3-1-0,75.0%,9.8,+7.8
Portland,5-2-0,71.4%,-5.3,+1.5
Sacramento,2-1-1,66.7%,4.8,+2.3
Detroit,4-2-0,66.7%,-0.2,+5.9
Minnesota,2-1-0,66.7%,8.7,+3.5
Dallas,2-1-1,66.7%,12.3,+5.8
LA Clippers,2-2-0,50.0%,-1.3,+2.0
Boston,1-1-0,50.0%,9.5,-2.5
Chicago,3-3-0,50.0%,-3.2,+1.7
Utah,3-4-0,42.9%,-14.3,-6.9
Charlotte,2-3-0,40.0%,-6.6,-2.2
Atlanta,2-4-0,33.3%,-2.5,-3.1
Denver,1-2-0,33.3%,7.7,-1.3
Philadelphia,2-5-0,28.6%,-6.1,-4.2
Milwaukee,2-5-0,28.6%,-4.7,-5.4
LA Lakers,1-3-0,25.0%,-6.3,-8.4
Washington,1-4-0,20.0%,-16.2,-6.8
New Orleans,1-5-0,16.7%,-13.3,-10.0
Orlando,1-5-0,16.7%,-4.3,-1.4
