Team,ATS Record,Cover %,MOV,ATS +/-
Brooklyn,9-3-1,75.0%,-3.3,+5.7
LA Clippers,7-3-0,70.0%,0.5,+5.1
Cleveland,6-3-0,66.7%,6.7,+2.7
Houston,6-3-0,66.7%,4.3,+4.6
Charlotte,5-3-0,62.5%,-8.6,-1.4
Memphis,5-3-0,62.5%,5.4,+6.3
Dallas,6-4-1,60.0%,1.4,+1.6
Portland,6-4-1,60.0%,-9.3,+0.5
Okla City,6-4-0,60.0%,9.2,+3.8
Toronto,7-5-0,58.3%,-6.0,+3.2
Utah,5-4-0,55.6%,-8.4,+0.1
Golden State,6-5-0,54.6%,7.0,+5.0
Detroit,6-5-1,54.6%,0.9,+4.6
Chicago,6-6-0,50.0%,-2.7,+3.0
Sacramento,5-5-0,50.0%,-0.6,-3.6
Phoenix,4-4-0,50.0%,-3.9,-2.3
San Antonio,4-4-0,50.0%,-5.4,+0.6
Orlando,6-7-0,46.2%,-0.9,-0.3
Miami,5-6-0,45.5%,-0.3,+0.4
Atlanta,5-6-0,45.5%,-4.4,-1.6
Boston,5-6-0,45.5%,11.5,+1.9
Denver,4-5-0,44.4%,3.8,+2.7
Minnesota,4-5-0,44.4%,-2.7,-6.5
New York,5-7-0,41.7%,1.2,-2.6
Washington,3-5-1,37.5%,-15.0,-4.1
Milwaukee,3-5-0,37.5%,-6.8,-6.0
Philadelphia,3-6-0,33.3%,-5.3,-3.4
LA Lakers,3-8-0,27.3%,-7.1,-8.1
Indiana,3-8-0,27.3%,-9.3,-8.1
New Orleans,2-10-0,16.7%,-18.9,-12.3
