Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland St,1-0-0,100.0%,-13.0,+10.0
Arizona St,2-0-0,100.0%,-0.5,+13.0
Idaho St,1-0-0,100.0%,-6.0,+17.5
Kennesaw St,1-0-0,100.0%,-4.0,+6.5
UC Davis,1-0-0,100.0%,4.0,+2.0
San Diego,1-0-0,100.0%,14.0,+11.5
Rider,1-0-0,100.0%,1.0,+4.0
Wright St,1-0-0,100.0%,13.0,+17.0
F Dickinson,1-0-0,100.0%,-26.0,+10.0
Lipscomb,2-0-0,100.0%,-3.5,+2.0
Lehigh,1-0-0,100.0%,-8.0,+6.5
St. Thomas,1-0-0,100.0%,-9.0,+3.5
Morehead St,1-0-0,100.0%,-27.0,+1.0
UC Irvine,1-0-0,100.0%,20.0,+23.5
SC Upstate,1-0-0,100.0%,-19.0,+5.0
Binghamton,1-0-0,100.0%,-24.0,+4.0
W Georgia,1-0-0,100.0%,-23.0,+0.5
St Fran (PA),1-0-0,100.0%,1.0,+9.0
Campbell,1-0-0,100.0%,-9.0,+7.0
Beth-Cook,1-0-0,100.0%,-5.0,+18.0
Maine,1-0-0,100.0%,2.0,+5.5
Villanova,1-0-0,100.0%,37.0,+14.5
Presbyterian,1-0-0,100.0%,-9.0,+13.0
Neb Omaha,1-0-0,100.0%,-4.0,+16.5
TX-Pan Am,1-0-0,100.0%,-13.0,+16.0
Rice,1-0-0,100.0%,-8.0,+2.0
N Florida,1-0-0,100.0%,12.0,+26.0
Auburn,1-0-0,100.0%,5.0,+10.5
Columbia,1-0-0,100.0%,21.0,+8.5
Bucknell,1-0-0,100.0%,-28.0,+0.5
E Washingtn,1-0-0,100.0%,7.0,+15.0
Florida Intl,1-0-0,100.0%,-5.0,+2.0
Wake Forest,1-0-0,100.0%,2.0,+4.0
Norfolk St,1-0-0,100.0%,14.0,+18.5
Utah St,1-0-0,100.0%,29.0,+15.0
Wisconsin,1-1-0,50.0%,21.5,+5.3
SIU Edward,1-1-0,50.0%,-25.5,+1.5
Boise St,0-1-0,0.0%,-11.0,-13.0
Sac State,0-0-1,0.0%,-7.0,0.0
Portland,0-1-0,0.0%,-41.0,-34.0
Texas Tech,0-1-0,0.0%,21.0,-13.0
Seattle,0-1-0,0.0%,-2.0,-3.0
Central Ark,0-1-0,0.0%,-35.0,-5.5
LSU,0-1-0,0.0%,13.0,-6.0
Washington,0-1-0,0.0%,-10.0,-3.5
Sacred Hrt,0-2-0,0.0%,-20.5,-1.5
Montana St,0-1-0,0.0%,-20.0,-10.0
Princeton,0-1-0,0.0%,3.0,-4.5
Morgan St,0-1-0,0.0%,-18.0,-8.5
Coppin St,0-1-0,0.0%,-42.0,-16.5
New Orleans,0-1-0,0.0%,-17.0,-4.5
Vermont,0-2-0,0.0%,-32.5,-27.5
Quinnipiac,0-1-0,0.0%,-23.0,-3.0
TX Southern,0-1-0,0.0%,-28.0,-10.5
UAB,0-1-0,0.0%,10.0,-11.5
Alcorn St,0-1-0,0.0%,-55.0,-27.0
UL Monroe,0-2-0,0.0%,-25.5,-8.8
Cal Poly,0-1-0,0.0%,-18.0,-3.5
W Illinois,0-1-0,0.0%,-13.0,-7.5
Oakland,0-1-0,0.0%,-44.0,-27.0
Colgate,0-1-0,0.0%,-17.0,-20.5
Harvard,0-1-0,0.0%,-12.0,-13.5
Georgetown,0-1-0,0.0%,12.0,-3.5
Stonehill,0-2-0,0.0%,-28.0,-2.5
High Point,0-1-0,0.0%,9.0,-14.0
Ark Pine Bl,0-1-0,0.0%,-23.0,-1.5
BYU,0-1-0,0.0%,6.0,-16.0
TN State,0-1-0,0.0%,-15.0,-4.0
Arkansas,0-1-0,0.0%,-5.0,-0.5
TX A&M-Com,0-1-0,0.0%,-32.0,-1.0
Richmond,0-1-0,0.0%,-7.0,-16.0
