Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,238-189-6,55.7%,2.9,+0.8
Memphis,225-196-7,53.4%,2.1,+0.7
Okla City,221-198-8,52.7%,4.2,+1.0
Boston,242-217-11,52.7%,6.2,+0.5
Golden State,245-221-12,52.6%,8.1,+0.5
Indiana,215-194-12,52.6%,3.2,+0.9
Utah,213-196-13,52.1%,5.4,+0.9
San Antonio,216-201-3,51.8%,3.8,+0.4
New Orleans,208-206-4,50.2%,1.5,+0.1
Detroit,199-198-9,50.1%,-1.0,+0.2
Atlanta,217-217-2,50.0%,1.8,-0.4
Toronto,217-220-6,49.7%,4.6,0.0
Denver,211-215-10,49.5%,5.0,+0.3
Portland,206-210-10,49.5%,1.6,-0.2
Milwaukee,211-217-13,49.3%,5.4,-0.1
Washington,202-209-7,49.2%,0.9,+0.2
Houston,210-218-9,49.1%,2.9,-0.1
Dallas,206-215-11,48.9%,3.0,+0.1
Cleveland,217-231-8,48.4%,3.0,-0.3
LA Clippers,211-225-2,48.4%,4.7,-0.5
Orlando,191-204-8,48.4%,-1.3,-0.3
New York,198-214-7,48.1%,-0.6,-0.1
LA Lakers,197-214-6,47.9%,0.8,+0.2
Charlotte,191-208-5,47.9%,-0.4,-0.4
Chicago,196-215-5,47.7%,-0.7,-1.5
Phoenix,203-224-2,47.5%,0.7,-1.1
Miami,199-223-15,47.2%,2.8,-0.7
Sacramento,182-213-12,46.1%,-1.0,-1.2
Brooklyn,187-221-10,45.8%,-0.3,-0.7
Minnesota,184-228-7,44.7%,0.8,-0.7
