Team,Over Record,Over %,Under %,Total +/-
Washington,202-163-8,55.3%,44.7%,+1.9
Phoenix,217-185-4,54.0%,46.0%,+0.3
Orlando,172-156-4,52.4%,47.6%,+0.6
Toronto,262-245-9,51.7%,48.3%,+0.8
Memphis,219-208-10,51.3%,48.7%,+1.1
Minnesota,190-181-0,51.2%,48.8%,-0.3
Portland,211-205-6,50.7%,49.3%,+0.9
Detroit,144-143-8,50.2%,49.8%,+0.5
Boston,296-297-7,49.9%,50.1%,+0.8
New York,170-172-5,49.7%,50.3%,+0.7
Denver,251-255-3,49.6%,50.4%,+0.2
Cleveland,243-247-6,49.6%,50.4%,+0.6
Utah,228-232-6,49.6%,50.4%,+0.6
New Orleans,192-196-4,49.5%,50.5%,+0.4
Milwaukee,266-272-3,49.4%,50.6%,+0.8
Charlotte,168-174-3,49.1%,50.9%,0.0
LA Clippers,254-265-12,48.9%,51.1%,-0.1
Chicago,184-192-3,48.9%,51.1%,+1.3
Brooklyn,181-189-4,48.9%,51.1%,+0.8
Philadelphia,214-224-7,48.9%,51.1%,-0.2
Atlanta,206-219-4,48.5%,51.5%,-0.4
Golden State,299-318-11,48.5%,51.5%,-0.2
LA Lakers,186-204-3,47.7%,52.3%,-0.5
San Antonio,214-235-4,47.7%,52.3%,-1.0
Okla City,223-245-6,47.7%,52.4%,-0.5
Miami,235-260-1,47.5%,52.5%,-0.4
Sacramento,164-188-7,46.6%,53.4%,-0.9
Houston,210-249-8,45.8%,54.3%,-1.4
Indiana,195-233-4,45.6%,54.4%,-0.3
Dallas,203-244-4,45.4%,54.6%,-0.7
