Team,Over Record,Over %,Under %,Total +/-
Minnesota,98-76-2,56.3%,43.7%,+2.8
Toronto,109-93-1,54.0%,46.0%,+2.2
Indiana,98-85-4,53.6%,46.5%,+1.9
Charlotte,92-82-1,52.9%,47.1%,+0.7
Boston,118-106-5,52.7%,47.3%,+1.7
New Orleans,107-99-4,51.9%,48.1%,-0.4
LA Clippers,118-110-3,51.8%,48.3%,+0.8
Miami,97-91-1,51.6%,48.4%,-0.7
Denver,113-107-0,51.4%,48.6%,+0.5
Orlando,95-90-3,51.4%,48.7%,-0.1
Golden State,101-98-3,50.8%,49.3%,+1.2
Dallas,104-101-3,50.7%,49.3%,-0.2
Brooklyn,97-96-2,50.3%,49.7%,+0.8
Philadelphia,107-106-3,50.2%,49.8%,+0.6
LA Lakers,107-107-2,50.0%,50.0%,-0.1
Atlanta,99-100-1,49.8%,50.3%,+0.7
Memphis,93-94-5,49.7%,50.3%,-0.1
Washington,91-94-3,49.2%,50.8%,+1.1
San Antonio,96-100-3,49.0%,51.0%,+0.3
Houston,94-98-1,49.0%,51.0%,+0.7
Phoenix,93-97-2,49.0%,51.1%,+0.9
Cleveland,99-105-3,48.5%,51.5%,-0.1
Portland,104-111-4,48.4%,51.6%,-0.6
Okla City,107-115-4,48.2%,51.8%,-0.4
Utah,93-108-3,46.3%,53.7%,0.0
Milwaukee,90-105-0,46.2%,53.9%,-1.1
Sacramento,91-110-2,45.3%,54.7%,-1.5
New York,84-103-1,44.9%,55.1%,-1.8
Chicago,83-102-2,44.9%,55.1%,-0.6
Detroit,88-110-4,44.4%,55.6%,-0.1
