Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Okla City,952-862-31,1.0,0.625,0.7272727272727273,504-435-14,1.0,0.7096774193548387,1.0,36-25-2,0.7917888563049854,0.6132075471698113,0.5675675675675674,436-388-19,0.6875,0.5652173913043479,0.5714285714285715,504-465-11,0.8765432098765435,0.6857142857142856,0.7727272727272727,471-424-17,0.7236842105263159,0.6142857142857143,0.5714285714285714,432-386-21,0.7530864197530862,0.3157894736842106,0.34782608695652173,513-475-10,0.8214285714285721,0.6666666666666665,0.7272727272727272,471-430-14,0.8383838383838382,0.6266666666666666,0.7777777777777778,174-164-7,0.6633663366336631,0.4810126582278481,0.49999999999999994,570-523-15,0.8857142857142861,0.6764705882352942,0.8666666666666666,215-206-9,0.7162162162162158,0.6136363636363636,0.6666666666666667,233-221-8,0.5338345864661647,0.5348837209302326,0.46428571428571425,172-150-7,0.7812499999999996,0.6867469879518071,0.7297297297297297,105.5,76.0,12.0,57.5,44.5,55.5,56.5,43.0,48.0,13.5,54.5,13.5,16.0,25.5,0.01238095238095227,0.07875264270613103,105.5,0.3508771929824559
San Antonio,980-898-38,0.9473684210526319,1.0,0.9090909090909091,531-482-21,0.833333333333333,1.0,0.8461538461538461,39-32-0,0.6715542521994137,1.0,0.8378378378378377,366-332-18,0.625,0.9710144927536233,0.7142857142857144,602-556-20,0.8765432098765435,0.9999999999999998,0.8181818181818181,473-461-17,0.46052631578947345,1.0,0.6190476190476191,293-297-8,0.3703703703703711,0.3421052631578949,0.13043478260869565,683-595-30,1.0000000000000009,1.0,1.0,502-429-20,1.0,1.0,1.0,175-169-8,0.6039603960396036,0.9999999999999999,0.6176470588235293,584-530-23,0.9142857142857137,1.0,0.9333333333333333,221-196-8,0.9729729729729728,1.0,0.9523809523809523,228-220-9,0.5037593984962401,0.9883720930232558,0.7142857142857143,182-167-7,0.6875000000000004,0.9999999999999999,0.7027027027027026,101.0,59.5,7.0,43.0,56.0,20.5,0.0,103.0,83.0,10.0,65.5,29.0,12.5,18.5,0.0,0.011627906976744207,103.25,0.6578947368421051
Boston,995-926-38,0.8771929824561404,0.9027777777777779,1.0,566-523-19,0.7820512820512819,0.8548387096774195,0.8461538461538461,38-33-1,0.6304985337243404,0.8962264150943395,0.8783783783783783,424-374-8,0.7125000000000004,0.8985507246376812,0.6666666666666667,557-545-29,0.6913580246913584,0.8999999999999999,0.9090909090909091,510-434-15,0.9078947368421044,1.0,1.0,371-308-15,0.9753086419753094,1.0,1.0,619-612-23,0.6309523809523814,0.6190476190476191,0.6363636363636364,470-481-22,0.5454545454545459,0.7733333333333333,0.6111111111111112,196-161-6,1.0,0.9746835443037973,0.9999999999999998,583-557-18,0.7285714285714286,0.8970588235294118,0.8666666666666666,195-195-10,0.5675675675675675,0.9204545454545454,0.9523809523809523,234-208-9,0.6541353383458643,1.0,1.0,178-175-13,0.546875,0.8313253012048192,0.6216216216216216,88.0,52.5,5.5,54.0,26.5,83.5,70.5,18.5,0.0,38.0,35.0,5.0,30.5,9.5,-0.22666666666666668,-0.07954545454545459,98.16666666666667,-0.38095238095238093
Golden State,949-886-38,0.8596491228070171,0.8055555555555556,0.7272727272727273,489-442-20,0.8461538461538458,0.8548387096774195,0.9230769230769231,31-37-0,0.39882697947214096,0.5471698113207547,0.1756756756756756,431-364-13,0.8500000000000005,0.8260869565217391,1.0,507-511-25,0.6049382716049383,0.7857142857142856,0.4545454545454545,454-460-19,0.3421052631578947,0.7428571428571429,0.38095238095238093,396-355-16,0.7407407407407414,0.42105263157894757,0.3913043478260869,550-526-22,0.7261904761904772,0.9047619047619047,0.7272727272727272,494-426-19,0.9797979797979801,0.84,0.9444444444444444,186-171-8,0.7227722772277225,0.6835443037974683,0.6470588235294117,535-514-22,0.7142857142857144,0.8382352941176471,0.7999999999999999,241-218-13,0.9054054054054053,0.8295454545454546,0.6666666666666667,219-226-5,0.37593984962406024,0.6511627906976745,0.5357142857142857,197-164-8,0.8749999999999996,0.9156626506024095,0.7567567567567567,82.0,57.0,-6.0,73.5,8.5,3.5,49.0,35.0,77.5,19.0,32.0,29.5,-4.5,37.0,0.09714285714285709,0.17838266384778012,94.125,0.4837092731829571
Dallas,948-888-39,0.8421052631578956,0.7777777777777779,0.6363636363636364,501-474-21,0.7051282051282044,0.7419354838709677,0.7692307692307693,29-35-1,0.39002932551319647,0.5188679245283019,0.39189189189189183,421-339-20,1.0,1.0,1.0,516-538-19,0.5061728395061733,0.6285714285714286,0.3636363636363636,503-417-14,1.0,0.8285714285714285,0.7142857142857142,387-319-10,1.0,0.8157894736842107,0.6956521739130436,556-562-29,0.5595238095238102,0.4761904761904763,0.4545454545454545,439-462-24,0.4747474747474758,0.7333333333333333,0.5,178-165-7,0.7029702970297027,0.7468354430379747,0.5588235294117646,559-527-24,0.7857142857142856,0.8088235294117647,0.7333333333333333,210-200-8,0.7297297297297298,0.8522727272727273,0.6190476190476191,237-214-10,0.6315789473684208,0.7674418604651163,0.5357142857142857,182-161-7,0.7578124999999996,0.8192771084337348,0.7297297297297297,79.5,37.5,-5.5,92.0,-12.5,93.0,73.0,8.5,-11.0,16.5,44.0,14.0,28.0,24.5,-0.09523809523809523,0.08483086680761098,91.2,-0.33959899749373446
Memphis,914-866-31,0.807017543859649,0.4444444444444445,0.7272727272727273,470-486-19,0.42307692307692335,0.3870967741935484,0.6923076923076923,16-34-1,0.0,0.09433962264150941,0.0,443-436-13,0.375,0.42028985507246375,0.4285714285714286,466-413-18,1.0,0.49999999999999994,1.0,445-438-16,0.4342105263157894,0.4714285714285714,0.7142857142857142,476-455-15,0.5432098765432105,0.44736842105263164,0.5217391304347827,430-405-16,0.7738095238095246,0.2857142857142858,0.49999999999999994,466-422-15,0.858585858585859,0.4,0.6666666666666667,206-173-2,0.9504950495049505,0.430379746835443,0.5588235294117646,506-479-21,0.7714285714285714,0.47058823529411764,1.0,210-207-7,0.621621621621621,0.5,0.5714285714285714,234-173-5,1.0,0.4651162790697675,0.9642857142857142,186-180-7,0.5781249999999996,0.5301204819277108,0.7297297297297297,63.5,-6.5,-17.5,13.5,62.0,15.0,28.5,33.0,51.5,34.0,37.5,6.5,63.5,9.5,-0.0714285714285714,0.03488372093023251,82.8,-0.16165413533834583
Denver,932-884-35,0.7894736842105257,0.75,0.5454545454545454,482-438-13,0.833333333333333,0.7741935483870968,0.9230769230769231,43-23-2,0.9736070381231675,0.9245283018867925,0.9999999999999998,405-366-10,0.6375000000000002,0.8985507246376812,0.6190476190476191,513-511-24,0.6419753086419755,0.6285714285714286,0.5909090909090908,447-444-20,0.4078947368421053,0.6285714285714286,0.3333333333333333,382-351-16,0.666666666666667,0.6578947368421053,0.4782608695652174,544-530-19,0.6785714285714297,0.5476190476190474,0.5454545454545454,468-430-14,0.8181818181818183,0.8533333333333333,0.8333333333333334,163-187-7,0.17821782178217838,0.4430379746835443,0.14705882352941174,565-502-20,1.0,0.8529411764705882,1.0,234-206-13,1.0,0.8409090909090908,0.7619047619047619,216-240-9,0.24060150375939804,0.6046511627906976,0.2857142857142857,161-172-6,0.390625,0.7228915662650601,0.45945945945945943,65.5,50.5,21.0,44.0,14.0,13.0,39.0,23.5,45.0,-20.5,73.0,34.5,-19.5,-8.0,0.22476190476190472,0.2362579281183932,75.7,-0.11027568922305786
Miami,980-932-43,0.7894736842105257,0.7361111111111112,0.5454545454545454,544-510-22,0.7307692307692308,0.7903225806451614,0.8461538461538461,41-30-0,0.7565982404692083,0.8490566037735849,0.6756756756756755,437-368-18,0.8624999999999998,0.8695652173913044,0.8095238095238096,532-553-25,0.5061728395061733,0.6428571428571428,0.4545454545454545,495-444-20,0.7368421052631575,0.7857142857142857,0.6190476190476191,376-351-17,0.6172839506172849,0.6052631578947372,0.5217391304347827,601-578-26,0.7142857142857153,0.4761904761904763,0.5454545454545454,464-478-23,0.5353535353535355,0.6933333333333332,0.5,168-163-13,0.5940594059405937,0.620253164556962,0.3529411764705882,577-561-23,0.6714285714285717,0.7647058823529411,0.7333333333333333,214-205-8,0.7162162162162158,0.6704545454545454,0.5714285714285714,222-217-13,0.48120300751879697,0.7093023255813954,0.5,194-178-7,0.6875000000000004,0.7831325301204819,0.7297297297297297,69.5,45.0,11.0,78.0,-8.5,61.0,33.5,36.0,-2.5,11.5,27.5,13.0,11.5,19.5,-0.09238095238095245,-0.03884778012684997,72.0,-0.1290726817042609
Indiana,915-886-43,0.7017543859649109,0.5694444444444445,0.7272727272727273,510-476-29,0.7435897435897436,0.5967741935483871,1.0,39-20-3,1.0,0.9433962264150944,0.8513513513513512,456-399-24,0.7374999999999998,0.7536231884057971,0.8571428571428573,444-480-19,0.3950617283950617,0.39999999999999997,0.40909090909090906,446-454-17,0.3289473684210522,0.5142857142857142,0.38095238095238093,438-425-24,0.5061728395061724,0.6315789473684212,0.5217391304347827,468-454-19,0.6904761904761907,0.3571428571428572,0.5454545454545454,462-424-26,0.8181818181818183,0.6133333333333333,1.0,175-210-5,0.06930693069306937,0.430379746835443,0.1764705882352941,506-504-25,0.5857142857142854,0.5588235294117647,0.7999999999999999,206-205-10,0.5810810810810807,0.6136363636363636,0.7619047619047619,199-205-4,0.38345864661654083,0.4418604651162791,0.3571428571428571,195-152-10,0.9999999999999996,0.7349397590361444,1.0,50.5,48.5,20.5,69.0,-26.5,0.5,25.0,23.5,51.0,-32.5,14.5,6.0,-4.0,48.0,0.09904761904761905,0.17177589852008457,65.7,-0.27443609022556403
New York,879-853-24,0.7017543859649109,0.20833333333333337,0.6363636363636364,471-446-13,0.7051282051282044,0.16129032258064518,0.6923076923076923,29-24-1,0.6656891495601175,0.12264150943396235,0.41891891891891886,498-494-14,0.35000000000000053,0.21739130434782605,0.380952380952381,369-350-9,0.7901234567901234,0.24285714285714283,0.8181818181818181,451-412-14,0.6842105263157885,0.3142857142857143,0.8095238095238095,543-543-18,0.40740740740740744,0.26315789473684226,0.34782608695652173,326-305-6,0.7976190476190483,0.16666666666666674,0.4545454545454545,427-440-10,0.5353535353535355,0.10666666666666667,0.38888888888888895,175-176-7,0.5049504950495045,0.25316455696202533,0.5294117647058822,520-490-12,0.7857142857142856,0.23529411764705882,0.9333333333333333,201-204-4,0.513513513513514,0.2159090909090909,0.4285714285714286,207-203-7,0.4736842105263155,0.29069767441860467,0.75,155-163-4,0.4140625,0.21686746987951802,0.43243243243243246,38.0,31.5,5.5,11.0,23.5,46.0,9.0,24.0,-8.0,2.5,36.0,-1.0,7.5,-6.0,-0.2076190476190476,-0.07478858350951376,57.4,-0.09649122807017552
