Team,Over Record,Over %,Under %,Total +/-
Montana St,1-0-0,100.0%,0.0%,+6.5
Quinnipiac,1-0-0,100.0%,0.0%,+12.0
Idaho St,1-0-0,100.0%,0.0%,+7.5
IU Indy,1-0-0,100.0%,0.0%,+7.5
TN State,1-0-0,100.0%,0.0%,+2.0
W Illinois,1-0-0,100.0%,0.0%,+5.0
UC Davis,1-0-0,100.0%,0.0%,+10.5
San Jose St,1-0-0,100.0%,0.0%,+16.0
Lehigh,1-0-0,100.0%,0.0%,+13.5
TX-Pan Am,1-0-0,100.0%,0.0%,+29.0
Villanova,2-0-0,100.0%,0.0%,+14.5
Cal St Nrdge,1-0-0,100.0%,0.0%,+18.5
Geo Mason,1-0-0,100.0%,0.0%,+1.0
Morgan St,1-0-0,100.0%,0.0%,+4.5
N Florida,1-0-0,100.0%,0.0%,+8.5
Howard,1-0-0,100.0%,0.0%,+24.0
Arizona St,1-0-0,100.0%,0.0%,+11.5
Central Ark,1-0-0,100.0%,0.0%,+11.5
Hawaii,1-0-0,100.0%,0.0%,+16.0
Bucknell,1-0-0,100.0%,0.0%,+17.5
North Dakota,1-0-0,100.0%,0.0%,+3.0
Seattle,1-0-0,100.0%,0.0%,+15.0
Columbia,1-0-0,100.0%,0.0%,+23.0
TX A&M-CC,1-0-0,100.0%,0.0%,+18.0
Georgia,1-0-0,100.0%,0.0%,+8.5
N Dakota St,1-0-0,100.0%,0.0%,+15.0
Cal Poly,1-0-0,100.0%,0.0%,+4.5
E Washingtn,1-0-0,100.0%,0.0%,+33.0
American,1-0-0,100.0%,0.0%,+7.5
Central Mich,1-0-0,100.0%,0.0%,+1.0
Le Moyne,1-0-0,100.0%,0.0%,+18.5
Mercyhurst,1-0-0,100.0%,0.0%,+4.5
Princeton,1-0-0,100.0%,0.0%,+8.0
SC Upstate,2-0-0,100.0%,0.0%,+16.8
S Indiana,1-0-0,100.0%,0.0%,+0.5
Stonehill,1-0-0,100.0%,0.0%,+7.0
UL Monroe,2-1-0,66.7%,33.3%,+27.0
TX A&M-Com,1-1-0,50.0%,50.0%,+11.0
St Fran (PA),1-1-0,50.0%,50.0%,-6.8
South Dakota,1-1-0,50.0%,50.0%,+11.5
Coppin St,1-1-0,50.0%,50.0%,-7.3
Ste F Austin,0-0-0,0.0%,0.0%,--
Winthrop,0-1-0,0.0%,100.0%,-43.5
Rider,0-1-0,0.0%,100.0%,-13.5
Alab A&M,0-0-0,0.0%,0.0%,--
Maryland BC,0-1-0,0.0%,100.0%,-15.0
Cleveland St,0-0-0,0.0%,0.0%,--
TX-Arlington,0-0-0,0.0%,0.0%,--
Neb Omaha,0-2-0,0.0%,100.0%,-7.8
App State,0-0-0,0.0%,0.0%,--
Norfolk St,0-0-0,0.0%,0.0%,--
S Car State,0-1-0,0.0%,100.0%,-12.5
North Texas,0-0-0,0.0%,0.0%,--
Binghamton,0-1-0,0.0%,100.0%,-1.5
Youngs St,0-1-0,0.0%,100.0%,-21.5
Pacific,0-0-0,0.0%,0.0%,--
Yale,0-0-0,0.0%,0.0%,--
Maine,0-0-0,0.0%,0.0%,--
TX Southern,0-1-0,0.0%,100.0%,-11.5
San Diego,0-1-0,0.0%,100.0%,-10.5
Lipscomb,0-1-0,0.0%,100.0%,-24.0
Maryland ES,0-0-0,0.0%,0.0%,--
Denver,0-0-0,0.0%,0.0%,--
SE Louisiana,0-1-0,0.0%,100.0%,-11.0
Mercer,0-0-0,0.0%,0.0%,--
Marshall,0-1-0,0.0%,100.0%,-13.5
Miss Val St,0-1-0,0.0%,100.0%,-9.0
N Colorado,0-1-0,0.0%,100.0%,-6.0
Harvard,0-1-0,0.0%,100.0%,-19.5
Wright St,0-0-0,0.0%,0.0%,--
Oakland,0-1-0,0.0%,100.0%,-11.5
Ark Pine Bl,0-0-0,0.0%,0.0%,--
Sacred Hrt,0-1-0,0.0%,100.0%,-1.5
Oral Roberts,0-0-0,0.0%,0.0%,--
UC Riverside,0-1-0,0.0%,100.0%,-12.5
LIU,0-1-0,0.0%,100.0%,-26.0
Vermont,0-1-0,0.0%,100.0%,-6.0
N Arizona,0-1-0,0.0%,100.0%,-35.5
Tarleton St,0-1-0,0.0%,100.0%,-5.0
GA Tech,0-1-0,0.0%,100.0%,-11.5
Campbell,0-1-0,0.0%,100.0%,-9.5
Morehead St,0-1-0,0.0%,100.0%,-4.5
UC Irvine,0-1-0,0.0%,100.0%,-0.5
E Michigan,0-1-0,0.0%,100.0%,-4.5
Montana,0-0-0,0.0%,0.0%,--
N Hampshire,0-0-0,0.0%,0.0%,--
St. Thomas,0-1-0,0.0%,100.0%,-5.5
CS Fullerton,0-1-0,0.0%,100.0%,-13.5
Alcorn St,0-2-0,0.0%,100.0%,-12.5
Presbyterian,0-1-0,0.0%,100.0%,-2.0
SIU Edward,0-2-0,0.0%,100.0%,-10.3
E Illinois,0-0-0,0.0%,0.0%,--
W Georgia,0-1-0,0.0%,100.0%,-0.5
