Team,Over Record,Over %,Under %,Total +/-
Phoenix,513-462-10,52.6%,47.4%,+0.6
Sacramento,332-304-9,52.2%,47.8%,+1.1
Okla City,504-466-18,52.0%,48.0%,+1.0
Washington,336-313-11,51.8%,48.2%,+1.2
Denver,556-519-12,51.7%,48.3%,+1.3
New Orleans,376-351-10,51.7%,48.3%,+0.4
Milwaukee,488-459-10,51.5%,48.5%,+0.9
Charlotte,244-232-5,51.3%,48.7%,+1.4
Detroit,399-381-17,51.2%,48.9%,+0.3
Atlanta,403-386-8,51.1%,48.9%,+1.2
Minnesota,359-347-6,50.9%,49.2%,-0.1
Miami,602-582-14,50.8%,49.2%,+0.4
Boston,626-606-14,50.8%,49.2%,+0.6
Toronto,446-436-9,50.6%,49.4%,+0.4
Cleveland,487-489-13,49.9%,50.1%,+0.7
Portland,400-403-12,49.8%,50.2%,+1.1
Philadelphia,394-398-9,49.8%,50.3%,0.0
Brooklyn,346-353-6,49.5%,50.5%,+0.3
LA Clippers,484-505-12,48.9%,51.1%,-0.2
LA Lakers,495-517-10,48.9%,51.1%,-0.1
Utah,469-492-10,48.8%,51.2%,+0.1
Golden State,525-551-16,48.8%,51.2%,0.0
Houston,496-523-19,48.7%,51.3%,-0.4
Dallas,544-579-17,48.4%,51.6%,-0.1
Indiana,443-474-15,48.3%,51.7%,-0.1
San Antonio,619-670-16,48.0%,52.0%,+0.2
New York,298-324-5,47.9%,52.1%,+0.1
Chicago,390-432-5,47.5%,52.6%,+0.3
Orlando,340-386-12,46.8%,53.2%,-0.9
Memphis,380-448-15,45.9%,54.1%,-0.3
