Team,Over Record,Over %,Under %,Total +/-
Indiana,8-2-0,80.0%,20.0%,+5.3
Atlanta,8-3-0,72.7%,27.3%,+2.2
Denver,7-3-0,70.0%,30.0%,+8.1
Toronto,7-3-0,70.0%,30.0%,+7.4
Memphis,8-5-0,61.5%,38.5%,+1.9
Cleveland,8-5-0,61.5%,38.5%,+5.1
Chicago,6-4-0,60.0%,40.0%,+8.3
Boston,6-4-0,60.0%,40.0%,+0.5
Sacramento,7-5-0,58.3%,41.7%,+1.6
Philadelphia,5-4-0,55.6%,44.4%,+2.8
New Orleans,5-4-1,55.6%,44.4%,+1.1
Brooklyn,5-4-0,55.6%,44.4%,+7.7
Okla City,6-5-0,54.6%,45.5%,-4.0
Houston,6-5-1,54.6%,45.5%,-1.0
Portland,5-5-0,50.0%,50.0%,+6.8
Golden State,4-4-0,50.0%,50.0%,-3.9
LA Lakers,5-5-0,50.0%,50.0%,+2.1
Miami,4-4-0,50.0%,50.0%,-0.6
Minnesota,5-6-0,45.5%,54.6%,-4.4
Detroit,5-6-0,45.5%,54.6%,+1.7
Milwaukee,5-6-0,45.5%,54.6%,-0.5
Orlando,4-5-0,44.4%,55.6%,-5.3
New York,4-5-0,44.4%,55.6%,+1.3
San Antonio,5-7-0,41.7%,58.3%,-0.2
Phoenix,5-7-0,41.7%,58.3%,-2.4
LA Clippers,5-8-0,38.5%,61.5%,-3.9
Dallas,4-7-0,36.4%,63.6%,-7.5
Washington,3-6-0,33.3%,66.7%,-2.6
Charlotte,4-9-0,30.8%,69.2%,-7.0
Utah,3-8-0,27.3%,72.7%,-8.2
