Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,234-173-5,57.5%,-2.0,+1.2
Boston,234-208-9,52.9%,2.6,+1.3
Toronto,219-198-9,52.5%,-1.2,+0.8
Dallas,236-214-10,52.4%,0.6,0.0
Sacramento,225-209-11,51.8%,-3.8,-0.1
New Orleans,213-199-8,51.7%,-2.9,+0.4
Okla City,233-220-8,51.4%,-1.4,-0.1
Washington,197-188-4,51.2%,-3.6,+0.3
San Antonio,228-218-9,51.1%,2.5,+0.6
LA Clippers,243-234-5,50.9%,-0.3,+0.4
Miami,222-216-13,50.7%,0.1,-0.1
Chicago,192-187-7,50.7%,-1.2,+0.6
Milwaukee,202-198-6,50.5%,-1.8,-0.4
New York,207-203-7,50.5%,-3.5,+0.6
Detroit,214-211-8,50.4%,-3.2,-0.6
Portland,225-222-3,50.3%,-2.0,+0.1
Utah,216-217-10,49.9%,-0.6,+0.3
Orlando,190-193-8,49.6%,-3.0,+0.2
Charlotte,165-168-10,49.6%,-6.0,-0.3
Indiana,199-204-4,49.4%,-2.2,-0.5
Philadelphia,210-216-9,49.3%,-2.2,+0.5
Golden State,219-226-5,49.2%,-0.4,0.0
Cleveland,208-219-11,48.7%,-2.3,-1.0
Houston,204-219-9,48.2%,-0.8,-0.2
Phoenix,202-217-6,48.2%,-2.5,-1.2
Denver,216-239-9,47.5%,-0.8,-0.7
Minnesota,185-205-9,47.4%,-3.9,-0.3
LA Lakers,238-264-6,47.4%,-1.7,-0.5
Atlanta,191-214-6,47.2%,-3.2,-0.6
Brooklyn,188-236-3,44.3%,-4.8,-1.4
