Team,Over Record,Over %,Under %,Total +/-
Phoenix,515-465-10,52.6%,47.5%,+0.6
Sacramento,335-308-9,52.1%,47.9%,+1.1
Okla City,508-472-18,51.8%,48.2%,+0.9
Washington,336-313-11,51.8%,48.2%,+1.2
Denver,559-522-12,51.7%,48.3%,+1.3
New Orleans,376-352-10,51.7%,48.4%,+0.4
Milwaukee,493-462-10,51.6%,48.4%,+0.9
Charlotte,244-232-5,51.3%,48.7%,+1.4
Atlanta,407-388-8,51.2%,48.8%,+1.2
Detroit,400-385-17,51.0%,49.0%,+0.3
Boston,631-609-14,50.9%,49.1%,+0.6
Miami,606-585-14,50.9%,49.1%,+0.4
Minnesota,362-352-6,50.7%,49.3%,-0.1
Toronto,446-436-9,50.6%,49.4%,+0.4
Cleveland,492-493-13,50.0%,50.1%,+0.7
Portland,400-403-12,49.8%,50.2%,+1.1
Philadelphia,396-400-9,49.8%,50.3%,0.0
Brooklyn,347-353-6,49.6%,50.4%,+0.3
LA Clippers,486-507-12,48.9%,51.1%,-0.2
LA Lakers,498-521-10,48.9%,51.1%,-0.1
Utah,469-492-10,48.8%,51.2%,+0.1
Houston,500-526-19,48.7%,51.3%,-0.4
Golden State,527-555-16,48.7%,51.3%,0.0
Dallas,547-583-17,48.4%,51.6%,-0.1
Indiana,448-478-15,48.4%,51.6%,-0.1
San Antonio,622-670-16,48.1%,51.9%,+0.2
New York,304-328-5,48.1%,51.9%,+0.2
Chicago,390-434-5,47.3%,52.7%,+0.3
Orlando,343-392-12,46.7%,53.3%,-1.0
Memphis,384-452-15,45.9%,54.1%,-0.3
