Team,ATS Record,Cover %,MOV,ATS +/-
Toronto,3-0-0,100.0%,-2.7,+8.3
LA Clippers,7-2-0,77.8%,6.0,+8.1
Cleveland,11-4-0,73.3%,10.1,+4.1
Orlando,7-3-0,70.0%,7.7,+2.1
Charlotte,4-2-0,66.7%,-3.7,+4.0
Houston,8-4-0,66.7%,8.8,+5.0
Okla City,7-4-0,63.6%,11.5,+1.9
Portland,3-2-1,60.0%,-7.8,+1.3
Memphis,5-4-0,55.6%,6.1,+4.3
Washington,1-1-0,50.0%,-3.5,+3.8
Golden State,6-6-0,50.0%,4.4,+0.8
LA Lakers,5-5-0,50.0%,3.5,-1.4
Brooklyn,3-3-0,50.0%,-9.2,-4.5
Dallas,4-4-0,50.0%,3.3,+1.5
Detroit,3-3-1,50.0%,-2.6,-0.5
Denver,3-4-1,42.9%,1.4,-0.8
New York,3-5-1,37.5%,4.3,-2.4
Sacramento,3-5-0,37.5%,0.4,-5.3
San Antonio,3-5-0,37.5%,2.1,+1.8
Boston,4-8-0,33.3%,7.6,-3.2
Milwaukee,2-4-1,33.3%,1.0,-4.3
Utah,1-2-0,33.3%,-11.7,-4.2
Atlanta,2-5-0,28.6%,-9.3,-7.8
Chicago,2-5-0,28.6%,-10.7,-3.9
Minnesota,2-6-0,25.0%,4.1,-4.1
New Orleans,1-3-0,25.0%,-10.0,-10.9
Phoenix,2-7-0,22.2%,-1.9,-4.4
Indiana,1-5-0,16.7%,-10.0,-12.4
Philadelphia,0-2-0,0.0%,-11.0,-11.3
Miami,0-5-0,0.0%,-2.6,-3.7
