Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,1-0-0,100.0%,-8.0,+3.0
Brooklyn,3-0-0,100.0%,5.7,+10.5
Cleveland,3-0-0,100.0%,8.7,+7.2
Detroit,4-0-0,100.0%,5.0,+10.3
Portland,2-0-1,100.0%,-6.0,+5.3
LA Lakers,1-0-0,100.0%,4.0,+3.0
Memphis,4-0-0,100.0%,14.8,+16.5
Miami,1-0-0,100.0%,17.0,+14.5
Toronto,3-1-0,75.0%,-9.8,+2.4
San Antonio,3-1-0,75.0%,0.5,+5.5
Okla City,2-1-0,66.7%,14.3,+6.8
LA Clippers,2-2-0,50.0%,1.8,+4.9
Boston,2-2-0,50.0%,12.0,-1.4
New Orleans,1-1-0,50.0%,-5.5,-5.0
Minnesota,1-1-0,50.0%,-4.0,-6.3
Houston,2-2-0,50.0%,0.5,+0.3
Utah,1-1-0,50.0%,-1.0,+7.5
Phoenix,2-3-0,40.0%,-4.0,-1.6
Dallas,2-3-0,40.0%,0.6,-1.6
Orlando,1-2-0,33.3%,-11.7,-5.7
Denver,1-2-0,33.3%,8.7,+0.7
Indiana,1-3-0,25.0%,-13.3,-12.6
Atlanta,1-5-0,16.7%,-9.2,-8.2
Sacramento,0-2-0,0.0%,-8.0,-12.8
New York,0-1-0,0.0%,-1.0,-9.5
Chicago,0-2-0,0.0%,-17.5,-7.8
Milwaukee,0-3-0,0.0%,-11.3,-7.5
Washington,0-1-0,0.0%,-12.0,-2.5
Charlotte,0-2-0,0.0%,-11.0,-3.0
