Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Okla City,953-862-31,1.0,0.625,0.7272727272727273,505-435-14,1.0,0.7096774193548387,1.0,36-25-2,0.7917888563049854,0.6132075471698113,0.5675675675675674,436-388-19,0.6875,0.5652173913043479,0.5714285714285715,505-465-11,0.8780487804878048,0.6857142857142856,0.7727272727272727,472-424-17,0.746666666666667,0.6285714285714286,0.5714285714285714,432-386-21,0.7530864197530862,0.3157894736842106,0.34782608695652173,514-475-10,0.8313253012048198,0.6585365853658537,0.7272727272727272,471-430-14,0.8383838383838382,0.6266666666666666,0.7777777777777778,174-164-7,0.6700000000000008,0.4871794871794872,0.5151515151515151,571-523-15,0.8985507246376825,0.6764705882352942,0.8666666666666666,215-206-9,0.7162162162162158,0.6136363636363636,0.6363636363636364,233-221-8,0.5338345864661647,0.5411764705882353,0.4814814814814815,172-150-7,0.7812499999999996,0.6867469879518071,0.7297297297297297,106.5,77.0,12.0,57.5,45.5,56.5,56.5,44.0,48.0,13.5,55.5,13.5,16.0,25.5,-0.0019047619047619646,0.07245989304812839,106.5,0.34274711168164307
San Antonio,980-899-38,0.9473684210526319,1.0,0.9090909090909091,531-483-21,0.833333333333333,1.0,0.8461538461538461,39-32-0,0.6715542521994137,1.0,0.8378378378378377,366-333-18,0.625,0.9565217391304348,0.7142857142857144,602-556-20,0.8658536585365848,0.9999999999999998,0.8181818181818181,473-461-17,0.4666666666666668,1.0,0.6190476190476191,293-298-8,0.3580246913580254,0.3421052631578949,0.13043478260869565,683-595-30,1.0,1.0,1.0,502-430-20,1.0,1.0,1.0,175-170-8,0.5900000000000007,1.0,0.6060606060606061,584-530-23,0.9275362318840585,1.0,0.9333333333333333,221-196-8,0.9729729729729728,1.0,0.9090909090909091,228-220-9,0.5037593984962401,1.0,0.7407407407407407,182-167-7,0.6875000000000004,0.9999999999999999,0.7027027027027026,100.0,58.5,7.0,42.0,56.0,20.5,-1.0,103.0,82.0,9.0,65.5,29.0,12.5,18.5,0.0,0.0,103.25,0.6578947368421051
Boston,995-928-38,0.8596491228070171,0.9027777777777779,1.0,566-524-19,0.7692307692307692,0.8548387096774195,0.8461538461538461,38-33-1,0.6304985337243404,0.8962264150943395,0.8783783783783783,424-374-8,0.7125000000000004,0.8985507246376812,0.6666666666666667,557-547-29,0.6829268292682924,0.8999999999999999,0.9090909090909091,510-434-15,0.9199999999999999,1.0,1.0,371-308-15,0.9753086419753094,1.0,1.0,619-614-23,0.6144578313253017,0.6097560975609758,0.6363636363636364,470-483-22,0.5353535353535355,0.7733333333333333,0.6111111111111112,196-162-6,1.0000000000000009,0.9871794871794872,1.0,583-558-18,0.7391304347826093,0.8970588235294118,0.8666666666666666,195-195-10,0.5675675675675675,0.9204545454545454,0.9090909090909091,234-209-9,0.6466165413533829,1.0,1.0,178-175-13,0.546875,0.8313253012048192,0.6216216216216216,86.0,51.5,5.5,54.0,24.5,83.5,70.5,16.5,-2.0,37.0,34.0,5.0,29.5,9.5,-0.22666666666666668,-0.07954545454545459,97.5,-0.3902439024390242
Golden State,949-887-38,0.8596491228070171,0.8055555555555556,0.7272727272727273,489-442-20,0.8461538461538458,0.8548387096774195,0.9230769230769231,31-37-0,0.39882697947214096,0.5471698113207547,0.1756756756756756,431-364-13,0.8500000000000005,0.8260869565217391,1.0,507-512-25,0.5975609756097553,0.7857142857142856,0.4545454545454545,454-460-19,0.3466666666666667,0.7428571428571429,0.38095238095238093,396-356-16,0.7407407407407414,0.42105263157894757,0.3913043478260869,550-526-22,0.7228915662650603,0.9024390243902439,0.7272727272727272,494-427-19,0.9696969696969706,0.84,0.9444444444444444,186-172-8,0.7200000000000006,0.6794871794871795,0.6666666666666667,535-514-22,0.7246376811594208,0.8382352941176471,0.7999999999999999,241-218-13,0.9054054054054053,0.8295454545454546,0.6363636363636364,219-227-5,0.36842105263157876,0.6470588235294117,0.5185185185185186,197-164-8,0.8749999999999996,0.9156626506024095,0.7567567567567567,81.0,57.0,-6.0,73.5,7.5,3.5,48.0,35.0,76.5,18.0,32.0,29.5,-5.5,37.0,0.09714285714285709,0.1824866310160429,93.375,0.48138639281129636
Dallas,948-889-39,0.8421052631578956,0.7777777777777779,0.6363636363636364,501-475-21,0.6923076923076916,0.7419354838709677,0.7692307692307693,29-35-1,0.39002932551319647,0.5188679245283019,0.39189189189189183,421-339-20,1.0,1.0,1.0,516-539-19,0.48780487804878003,0.6285714285714286,0.3636363636363636,503-418-14,1.0,0.8428571428571429,0.7142857142857142,387-319-10,1.0,0.8157894736842107,0.6956521739130436,556-563-29,0.5542168674698802,0.46341463414634154,0.4545454545454545,439-462-24,0.4747474747474758,0.7333333333333333,0.5,178-165-7,0.7100000000000009,0.7564102564102565,0.5757575757575758,559-528-24,0.7826086956521738,0.8088235294117647,0.7333333333333333,210-200-8,0.7297297297297298,0.8522727272727273,0.5909090909090909,237-214-10,0.6315789473684208,0.776470588235294,0.5555555555555556,182-161-7,0.7578124999999996,0.8192771084337348,0.7297297297297297,78.5,36.5,-5.5,92.0,-13.5,92.0,73.0,7.5,-11.0,16.5,43.0,14.0,28.0,24.5,-0.10952380952380958,0.07580213903743327,90.4,-0.3523748395378692
Memphis,915-866-31,0.807017543859649,0.4444444444444445,0.7272727272727273,470-486-19,0.42307692307692335,0.3870967741935484,0.6923076923076923,16-34-1,0.0,0.09433962264150941,0.0,443-436-13,0.375,0.42028985507246375,0.4285714285714286,467-413-18,1.0,0.49999999999999994,1.0,446-438-16,0.45333333333333314,0.4714285714285714,0.7142857142857142,477-455-15,0.5555555555555562,0.44736842105263164,0.5652173913043479,430-405-16,0.7710843373493983,0.2682926829268294,0.49999999999999994,466-422-15,0.858585858585859,0.4,0.6666666666666667,206-173-2,0.9600000000000009,0.4358974358974359,0.5757575757575758,507-479-21,0.7826086956521738,0.47058823529411764,1.0,211-207-7,0.6351351351351351,0.5,0.5454545454545454,234-173-5,1.0,0.4705882352941176,1.0,186-180-7,0.5781249999999996,0.5301204819277108,0.7297297297297297,64.5,-6.5,-17.5,13.5,63.0,16.0,29.5,33.0,51.5,34.0,38.5,7.5,63.5,9.5,-0.0714285714285714,0.029411764705882415,82.0,-0.17907573812580224
Denver,932-885-35,0.7894736842105257,0.7361111111111112,0.5454545454545454,482-439-13,0.8205128205128194,0.7580645161290324,0.9230769230769231,43-23-2,0.9736070381231675,0.9245283018867925,0.9999999999999998,405-367-10,0.6375000000000002,0.8840579710144928,0.6190476190476191,513-511-24,0.6341463414634143,0.6285714285714286,0.5909090909090908,447-445-20,0.39999999999999947,0.6285714285714286,0.3333333333333333,382-351-16,0.666666666666667,0.6578947368421053,0.4782608695652174,544-531-19,0.6626506024096388,0.5365853658536585,0.49999999999999994,468-430-14,0.8181818181818183,0.8533333333333333,0.8333333333333334,163-187-7,0.1800000000000006,0.44871794871794873,0.1515151515151515,565-503-20,1.0,0.8529411764705882,1.0,234-206-13,1.0,0.8409090909090908,0.7272727272727273,216-240-9,0.24060150375939804,0.6117647058823529,0.29629629629629634,161-172-6,0.390625,0.7228915662650601,0.45945945945945943,64.5,49.5,21.0,43.0,14.0,12.0,39.0,22.5,45.0,-20.5,72.0,34.5,-19.5,-8.0,0.22476190476190472,0.22914438502673795,74.9,-0.12130937098844685
Miami,981-932-43,0.7894736842105257,0.7361111111111112,0.5454545454545454,544-510-22,0.7307692307692308,0.7903225806451614,0.8461538461538461,41-30-0,0.7565982404692083,0.8490566037735849,0.6756756756756755,437-368-18,0.8624999999999998,0.8695652173913044,0.8095238095238096,533-553-25,0.5121951219512191,0.6428571428571428,0.4545454545454545,495-444-20,0.746666666666667,0.7857142857142857,0.6190476190476191,376-351-17,0.6172839506172849,0.6052631578947372,0.5217391304347827,602-578-26,0.7108433734939759,0.46341463414634154,0.5454545454545454,465-478-23,0.5353535353535355,0.6933333333333332,0.5,168-163-13,0.6000000000000005,0.6282051282051282,0.36363636363636365,577-561-23,0.6811594202898563,0.7647058823529411,0.7333333333333333,215-205-8,0.7297297297297298,0.6818181818181819,0.5909090909090909,222-217-13,0.48120300751879697,0.7176470588235293,0.5185185185185186,195-178-7,0.6953124999999996,0.7951807228915662,0.7297297297297297,70.5,45.0,11.0,78.0,-7.5,61.0,33.5,37.0,-1.5,11.5,27.5,14.0,11.5,20.5,-0.09238095238095245,-0.035828877005347426,71.8,-0.14184852374839563
Indiana,916-886-43,0.7017543859649109,0.5694444444444445,0.7272727272727273,510-476-29,0.7435897435897436,0.5967741935483871,1.0,39-20-3,1.0,0.9433962264150944,0.8513513513513512,457-399-24,0.75,0.7536231884057971,0.8571428571428573,444-480-19,0.39024390243902385,0.39999999999999997,0.40909090909090906,447-454-17,0.33333333333333304,0.5142857142857142,0.38095238095238093,438-425-24,0.5061728395061724,0.6315789473684212,0.5217391304347827,469-454-19,0.6867469879518069,0.3414634146341463,0.5454545454545454,462-424-26,0.8181818181818183,0.6133333333333333,1.0,175-210-5,0.07000000000000028,0.4358974358974359,0.18181818181818182,507-504-25,0.608695652173914,0.5588235294117647,0.7999999999999999,207-205-10,0.5945945945945947,0.625,0.7272727272727273,199-205-4,0.38345864661654083,0.4470588235294117,0.3703703703703704,195-152-10,0.9999999999999996,0.7349397590361444,1.0,51.5,48.5,20.5,70.0,-26.5,1.5,25.0,24.5,51.0,-32.5,15.5,7.0,-4.0,48.0,0.09904761904761905,0.17794117647058832,65.9,-0.29011553273427493
New York,879-854-24,0.6842105263157894,0.19444444444444448,0.6363636363636364,471-446-13,0.7051282051282044,0.16129032258064518,0.6923076923076923,29-24-1,0.6656891495601175,0.12264150943396235,0.41891891891891886,498-494-14,0.35000000000000053,0.21739130434782605,0.380952380952381,369-351-9,0.7804878048780477,0.24285714285714283,0.7727272727272727,451-412-14,0.6933333333333325,0.3142857142857143,0.8095238095238095,543-543-18,0.40740740740740744,0.26315789473684226,0.34782608695652173,326-306-6,0.7831325301204828,0.14634146341463417,0.4545454545454545,427-441-10,0.525252525252526,0.09333333333333334,0.38888888888888895,175-176-7,0.5100000000000007,0.2564102564102564,0.5454545454545454,520-491-12,0.7826086956521738,0.23529411764705882,0.9333333333333333,201-204-4,0.513513513513514,0.2159090909090909,0.40909090909090906,207-204-7,0.466165413533834,0.2941176470588235,0.7777777777777778,155-163-4,0.4140625,0.21686746987951802,0.43243243243243246,37.0,31.5,5.5,11.0,22.5,46.0,9.0,23.0,-9.0,2.5,35.0,-1.0,6.5,-6.0,-0.22095238095238096,-0.07820855614973257,57.6,-0.11681643132220809
