Team,ATS Record,Cover %,MOV,ATS +/-
Toronto,3-1-0,75.0%,-5.5,+5.6
Cleveland,12-4-0,75.0%,10.3,+4.0
LA Clippers,8-3-0,72.7%,4.4,+6.9
Orlando,8-3-0,72.7%,8.0,+2.5
Okla City,8-4-0,66.7%,12.3,+3.2
Charlotte,4-2-0,66.7%,-3.7,+4.0
Houston,8-4-0,66.7%,8.8,+5.0
Memphis,6-4-0,60.0%,8.0,+5.4
Brooklyn,4-3-0,57.1%,-6.7,-0.9
Golden State,6-6-0,50.0%,4.4,+0.8
LA Lakers,5-5-0,50.0%,3.5,-1.4
Detroit,3-3-1,50.0%,-2.6,-0.5
Washington,1-1-0,50.0%,-3.5,+3.8
Portland,3-3-1,50.0%,-10.3,-0.9
Dallas,4-5-0,44.4%,2.3,+1.1
Sacramento,3-5-0,37.5%,0.4,-5.3
New York,3-5-1,37.5%,4.3,-2.4
Denver,3-5-1,37.5%,-1.8,-3.9
San Antonio,3-5-0,37.5%,2.1,+1.8
Boston,5-9-0,35.7%,8.9,-1.6
Utah,1-2-0,33.3%,-11.7,-4.2
Milwaukee,2-4-1,33.3%,1.0,-4.3
Chicago,2-5-0,28.6%,-10.7,-3.9
Atlanta,2-5-0,28.6%,-9.3,-7.8
Minnesota,2-6-0,25.0%,4.1,-4.1
New Orleans,1-3-0,25.0%,-10.0,-10.9
Phoenix,2-7-0,22.2%,-1.9,-4.4
Miami,1-5-0,16.7%,-1.3,-2.7
Indiana,1-6-0,14.3%,-8.0,-11.2
Philadelphia,0-3-0,0.0%,-16.0,-15.7
