Team,Over Record,Over %,Under %,Total +/-
W Georgia,1-0-0,100.0%,0.0%,+6.0
Hsn Christian,26-9-0,74.3%,25.7%,+9.1
St. Thomas,7-3-0,70.0%,30.0%,+3.9
Northeastrn,30-16-1,65.2%,34.8%,+4.9
N Colorado,35-19-1,64.8%,35.2%,+6.8
Yale,22-12-0,64.7%,35.3%,+5.5
Prairie View,22-12-0,64.7%,35.3%,+6.2
Morgan St,20-11-1,64.5%,35.5%,+5.5
GA Southern,32-18-1,64.0%,36.0%,+4.6
Youngs St,37-21-0,63.8%,36.2%,+3.7
Bellarmine,12-7-0,63.2%,36.8%,-0.1
Oral Roberts,34-20-0,63.0%,37.0%,+5.3
Lipscomb,22-13-0,62.9%,37.1%,+4.7
Florida Intl,30-18-2,62.5%,37.5%,+4.6
NC-Wilmgton,35-21-0,62.5%,37.5%,+4.2
Denver,38-23-1,62.3%,37.7%,+3.7
Wisconsin,56-34-3,62.2%,37.8%,+3.1
Rob Morris,18-11-1,62.1%,37.9%,+4.6
Citadel,26-16-1,61.9%,38.1%,+5.7
South Dakota,43-27-1,61.4%,38.6%,+4.0
E Washingtn,36-23-0,61.0%,39.0%,+5.5
U Penn,25-16-0,61.0%,39.0%,+3.0
Chicago St,25-16-0,61.0%,39.0%,+4.6
N Arizona,28-18-2,60.9%,39.1%,+3.8
N Carolina,59-38-3,60.8%,39.2%,+2.2
W Illinois,37-24-1,60.7%,39.3%,+3.0
Bradley,40-26-0,60.6%,39.4%,+4.3
Georgetown,52-34-0,60.5%,39.5%,+5.4
Delaware,35-23-0,60.3%,39.7%,+4.6
Belmont,38-25-2,60.3%,39.7%,+1.7
S Utah,36-24-3,60.0%,40.0%,+4.7
Wake Forest,51-34-1,60.0%,40.0%,+3.2
Mass Lowell,24-16-0,60.0%,40.0%,+3.1
Utah Valley,28-19-0,59.6%,40.4%,-0.7
Jacksonville,19-13-0,59.4%,40.6%,+2.3
Illinois St,35-24-1,59.3%,40.7%,+2.6
Santa Clara,29-20-0,59.2%,40.8%,+2.7
Radford,26-18-0,59.1%,40.9%,+2.7
S Car State,20-14-0,58.8%,41.2%,+8.3
Pacific,30-21-1,58.8%,41.2%,+3.1
UCSD,10-7-1,58.8%,41.2%,+1.4
LA Tech,24-17-0,58.5%,41.5%,+1.0
California,45-32-1,58.4%,41.6%,+1.4
Missouri St,32-23-0,58.2%,41.8%,+5.2
Stony Brook,25-18-0,58.1%,41.9%,+4.2
U Mass,43-31-0,58.1%,41.9%,+2.7
UL Monroe,22-16-0,57.9%,42.1%,+6.8
WI-Grn Bay,37-27-1,57.8%,42.2%,+4.7
TX Southern,27-20-1,57.5%,42.6%,+2.8
Jksnville St,27-20-0,57.5%,42.6%,+2.9
Pepperdine,31-23-0,57.4%,42.6%,+5.0
Indiana St,39-29-1,57.4%,42.7%,+2.7
Ste F Austin,28-21-2,57.1%,42.9%,+2.2
Utah St,44-33-1,57.1%,42.9%,+3.6
Loyola-MD,16-12-1,57.1%,42.9%,+0.7
Hampton,24-18-0,57.1%,42.9%,+4.3
Wyoming,41-31-1,56.9%,43.1%,+4.5
Grd Canyon,29-22-1,56.9%,43.1%,+3.5
Winthrop,25-19-0,56.8%,43.2%,+3.4
Michigan,50-38-1,56.8%,43.2%,+3.6
Wichita St,46-35-1,56.8%,43.2%,+2.4
Baylor,46-35-1,56.8%,43.2%,+1.3
Bucknell,21-16-0,56.8%,43.2%,+2.6
Neb Omaha,38-29-1,56.7%,43.3%,+2.1
San Diego,30-23-2,56.6%,43.4%,-0.6
Mercer,26-20-1,56.5%,43.5%,+3.1
Utah,45-35-1,56.3%,43.8%,+3.1
Idaho,27-21-0,56.3%,43.8%,+0.9
St Josephs,41-32-1,56.2%,43.8%,-0.7
Colgate,32-25-0,56.1%,43.9%,+1.0
NC State,46-36-0,56.1%,43.9%,+1.0
Wofford,28-22-1,56.0%,44.0%,+2.0
Montana St,28-22-0,56.0%,44.0%,+0.5
Longwood,24-19-1,55.8%,44.2%,+0.1
W Michigan,34-27-0,55.7%,44.3%,+3.7
St Marys,40-32-0,55.6%,44.4%,+0.4
Toledo,35-28-2,55.6%,44.4%,+4.1
BYU,25-20-0,55.6%,44.4%,+2.4
Sacred Hrt,15-12-0,55.6%,44.4%,+2.3
Furman,31-25-0,55.4%,44.6%,+1.1
Ohio St,57-46-2,55.3%,44.7%,+2.1
Duquesne,47-38-0,55.3%,44.7%,+3.6
St Johns,47-38-2,55.3%,44.7%,+1.7
San Jose St,47-38-0,55.3%,44.7%,+2.5
UNLV,42-34-1,55.3%,44.7%,+3.5
Boston Col,42-34-2,55.3%,44.7%,+1.6
N Dakota St,42-34-1,55.3%,44.7%,+3.0
Oklahoma,48-39-3,55.2%,44.8%,+2.0
S Alabama,27-22-0,55.1%,44.9%,+2.6
Miami (OH),27-22-0,55.1%,44.9%,+2.3
Idaho St,27-22-0,55.1%,44.9%,+0.3
Air Force,38-31-2,55.1%,44.9%,+0.6
Wm & Mary,22-18-0,55.0%,45.0%,+4.1
Alcorn St,23-19-0,54.8%,45.2%,+3.0
Central Mich,29-24-0,54.7%,45.3%,+0.8
USC,42-35-2,54.6%,45.5%,+2.7
S Indiana,6-5-0,54.6%,45.5%,+2.2
IL-Chicago,37-31-0,54.4%,45.6%,+1.3
N Florida,19-16-1,54.3%,45.7%,+5.0
Minnesota,51-43-1,54.3%,45.7%,+2.3
NC-Asheville,26-22-0,54.2%,45.8%,+1.3
New Orleans,20-17-0,54.1%,46.0%,+1.6
Florida St,40-34-2,54.1%,46.0%,+1.9
Harvard,20-17-0,54.1%,46.0%,-0.9
TN Tech,27-23-0,54.0%,46.0%,+3.3
Oregon St,41-35-0,54.0%,46.1%,+0.8
San Francisco,28-24-2,53.9%,46.2%,+0.4
Delaware St,21-18-0,53.9%,46.2%,+0.2
Tarleton St,14-12-0,53.9%,46.2%,+4.7
Bowling Grn,29-25-1,53.7%,46.3%,+2.3
Duke,51-44-2,53.7%,46.3%,+0.9
Abl Christian,22-19-1,53.7%,46.3%,+2.4
LSU,37-32-1,53.6%,46.4%,+2.4
Charl South,23-20-1,53.5%,46.5%,+2.3
W Kentucky,23-20-0,53.5%,46.5%,+0.8
Iona,47-41-0,53.4%,46.6%,+2.0
Villanova,48-42-1,53.3%,46.7%,+1.4
Kansas City,17-15-0,53.1%,46.9%,+0.1
Vanderbilt,36-32-1,52.9%,47.1%,+0.9
UTSA,27-24-0,52.9%,47.1%,+2.8
Colorado,37-33-0,52.9%,47.1%,+1.7
Gonzaga,37-33-0,52.9%,47.1%,+1.1
Campbell,19-17-0,52.8%,47.2%,+1.6
Tulane,48-43-0,52.8%,47.3%,+1.7
Cal St Nrdge,39-35-2,52.7%,47.3%,+1.8
Saint Louis,41-37-0,52.6%,47.4%,+1.9
Northwestern,53-48-5,52.5%,47.5%,+2.5
Geo Mason,32-29-1,52.5%,47.5%,+0.7
New Mexico,43-39-0,52.4%,47.6%,+3.0
Utah Tech,11-10-0,52.4%,47.6%,0.0
Miami,46-42-0,52.3%,47.7%,+1.1
E Michigan,24-22-0,52.2%,47.8%,-0.1
Colorado St,37-34-1,52.1%,47.9%,+1.1
Loyola Mymt,26-24-2,52.0%,48.0%,+1.1
Detroit,27-25-1,51.9%,48.1%,+2.4
Oregon,43-40-2,51.8%,48.2%,+1.0
Samford,29-27-0,51.8%,48.2%,+4.6
Notre Dame,46-43-2,51.7%,48.3%,+0.5
IPFW,31-29-2,51.7%,48.3%,-1.5
Liberty,31-29-0,51.7%,48.3%,-0.8
N Alabama,16-15-0,51.6%,48.4%,+0.9
TX-Pan Am,16-15-1,51.6%,48.4%,-0.6
Dayton,48-45-2,51.6%,48.4%,+0.6
McNeese St,17-16-0,51.5%,48.5%,+5.6
N Iowa,35-33-0,51.5%,48.5%,+0.5
Richmond,35-33-0,51.5%,48.5%,-0.5
Buffalo,35-33-2,51.5%,48.5%,+2.4
Indiana,53-50-1,51.5%,48.5%,+1.1
Canisius,36-34-2,51.4%,48.6%,+2.0
NW State,18-17-0,51.4%,48.6%,0.0
Florida,37-35-0,51.4%,48.6%,+0.4
Columbia,19-18-0,51.4%,48.7%,-1.1
Princeton,19-18-0,51.4%,48.7%,+1.8
Brown,19-18-0,51.4%,48.7%,+0.3
Geo Wshgtn,39-37-1,51.3%,48.7%,+1.1
Washington,39-37-0,51.3%,48.7%,+2.2
Kent St,39-37-3,51.3%,48.7%,+1.7
