Team,Over Record,Over %,Under %,Total +/-
Atlanta,517-477-10,52.0%,48.0%,+0.9
Washington,486-450-18,51.9%,48.1%,+1.4
Utah,469-438-15,51.7%,48.3%,+0.5
Denver,474-444-15,51.6%,48.4%,+0.8
Minnesota,470-446-11,51.3%,48.7%,+0.2
Sacramento,436-414-15,51.3%,48.7%,+0.9
Milwaukee,476-453-17,51.2%,48.8%,+0.7
Okla City,481-460-12,51.1%,48.9%,+0.8
New York,469-452-9,50.9%,49.1%,+1.2
San Antonio,520-502-13,50.9%,49.1%,+0.5
Phoenix,454-449-11,50.3%,49.7%,-0.2
Miami,533-530-13,50.1%,49.9%,+0.1
Portland,446-444-5,50.1%,49.9%,+0.5
New Orleans,443-446-13,49.8%,50.2%,+0.7
Golden State,467-471-13,49.8%,50.2%,-0.5
Memphis,478-490-7,49.4%,50.6%,+0.4
Toronto,487-500-14,49.3%,50.7%,+0.5
Detroit,470-483-19,49.3%,50.7%,0.0
Boston,544-559-6,49.3%,50.7%,0.0
LA Lakers,460-479-8,49.0%,51.0%,-0.2
Indiana,488-511-16,48.9%,51.2%,+0.1
Dallas,481-504-11,48.8%,51.2%,+0.2
Chicago,457-486-10,48.5%,51.5%,0.0
LA Clippers,420-447-15,48.4%,51.6%,-0.6
Charlotte,427-457-13,48.3%,51.7%,0.0
Houston,459-498-14,48.0%,52.0%,-0.1
Brooklyn,450-495-14,47.6%,52.4%,+0.1
Orlando,451-504-14,47.2%,52.8%,-0.3
Cleveland,465-522-7,47.1%,52.9%,-0.3
Philadelphia,442-503-12,46.8%,53.2%,-0.9
