Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,234-173-5,57.5%,-2.0,+1.2
Boston,234-208-9,52.9%,2.6,+1.3
Dallas,237-214-10,52.6%,0.6,0.0
Toronto,219-198-9,52.5%,-1.2,+0.8
Sacramento,225-210-11,51.7%,-3.8,-0.1
New Orleans,213-200-8,51.6%,-2.9,+0.4
Okla City,233-221-8,51.3%,-1.4,-0.2
Washington,198-189-4,51.2%,-3.7,+0.3
LA Clippers,244-235-5,50.9%,-0.3,+0.4
San Antonio,228-220-9,50.9%,2.5,+0.5
Miami,222-217-13,50.6%,0.1,-0.1
Chicago,193-189-7,50.5%,-1.3,+0.6
New York,207-203-7,50.5%,-3.5,+0.6
Milwaukee,202-199-6,50.4%,-1.9,-0.4
Detroit,215-212-8,50.4%,-3.2,-0.6
Portland,225-222-3,50.3%,-2.0,+0.1
Utah,217-218-10,49.9%,-0.6,+0.3
Orlando,190-193-8,49.6%,-3.0,+0.2
Charlotte,165-168-10,49.6%,-6.0,-0.3
Philadelphia,210-216-9,49.3%,-2.2,+0.5
Indiana,199-205-4,49.3%,-2.2,-0.5
Golden State,219-227-5,49.1%,-0.5,-0.1
Cleveland,209-219-11,48.8%,-2.2,-1.0
Houston,205-219-9,48.4%,-0.8,-0.2
Phoenix,202-219-6,48.0%,-2.5,-1.2
Denver,216-240-9,47.4%,-0.8,-0.7
LA Lakers,238-265-6,47.3%,-1.7,-0.5
Minnesota,185-206-9,47.3%,-3.9,-0.4
Atlanta,192-214-6,47.3%,-3.2,-0.6
Brooklyn,188-237-3,44.2%,-4.8,-1.5
