Team,ATS Record,Cover %,MOV,ATS +/-
S Alabama,2-0-0,100.0%,-2.0,+9.5
N Carolina,2-0-0,100.0%,7.5,+3.5
LA Tech,1-0-0,100.0%,15.0,+16.5
Memphis,1-0-0,100.0%,6.0,+7.5
Wichita St,1-0-0,100.0%,7.0,+6.0
Hsn Christian,3-0-0,100.0%,-24.3,+2.8
Illinois St,1-0-0,100.0%,9.0,+12.5
Stanford,1-0-0,100.0%,2.0,+3.5
Bucknell,4-0-0,100.0%,-8.5,+4.8
Elon,5-0-0,100.0%,6.8,+15.4
W Kentucky,2-0-0,100.0%,-10.5,+7.8
Arizona St,1-0-0,100.0%,-8.0,+13.5
SE Louisiana,4-0-0,100.0%,-7.8,+6.3
Navy,2-0-0,100.0%,0.5,+10.3
Winthrop,2-0-0,100.0%,-10.5,+4.5
Kennesaw St,1-0-0,100.0%,-4.0,+6.5
Buffalo,4-0-0,100.0%,-10.5,+9.4
Central Mich,4-0-0,100.0%,-1.5,+13.5
Notre Dame,1-0-0,100.0%,21.0,+18.0
Grambling St,5-0-0,100.0%,-12.4,+7.8
Arkansas St,1-0-0,100.0%,-9.0,+16.5
LSU,1-0-0,100.0%,11.0,+20.0
Citadel,1-0-0,100.0%,-9.0,+7.5
Oregon St,1-0-0,100.0%,-3.0,+2.0
Loyola-Chi,1-0-0,100.0%,5.0,+7.0
St Bonavent,2-0-0,100.0%,9.0,+3.8
Gonzaga,1-0-0,100.0%,13.0,+2.0
Nebraska,1-0-0,100.0%,11.0,+21.0
Drexel,3-0-0,100.0%,0.0,+6.3
Portland,2-0-0,100.0%,-4.0,+11.8
Marquette,1-0-0,100.0%,4.0,+6.5
Sac State,3-0-1,100.0%,-5.3,+4.9
N Iowa,1-0-0,100.0%,-6.0,+1.5
McNeese St,1-0-0,100.0%,-8.0,+9.5
Middle Tenn,2-0-0,100.0%,15.0,+21.0
Tennessee,1-0-0,100.0%,22.0,+24.5
IL-Chicago,1-0-0,100.0%,-9.0,+6.0
NC-Grnsboro,2-0-0,100.0%,-12.0,+3.8
Florida,1-0-0,100.0%,13.0,+7.5
UCSD,1-0-0,100.0%,-5.0,+5.5
Pittsburgh,1-0-0,100.0%,1.0,+6.5
Neb Omaha,5-0-0,100.0%,-5.2,+7.1
Delaware,2-0-0,100.0%,6.0,+10.0
U Mass,2-0-0,100.0%,1.0,+4.0
Idaho St,5-0-0,100.0%,-3.2,+11.2
Belmont,2-0-0,100.0%,4.5,+6.3
TX-Pan Am,3-0-0,100.0%,-12.0,+12.3
Kent St,2-0-1,100.0%,-1.0,+5.2
Liberty,2-0-0,100.0%,11.5,+14.8
TX A&M-CC,2-0-0,100.0%,-9.0,+5.8
Missouri St,2-0-0,100.0%,-1.0,+6.5
Davidson,1-0-0,100.0%,6.0,+0.5
Loyola Mymt,1-0-0,100.0%,-6.0,+0.5
IPFW,3-0-0,100.0%,0.0,+6.8
Georgia,1-0-0,100.0%,8.0,+6.0
Miss State,1-0-0,100.0%,5.0,+3.5
Cincinnati,2-0-0,100.0%,19.5,+9.3
Northeastrn,3-0-0,100.0%,2.7,+5.7
St Josephs,1-0-0,100.0%,17.0,+10.0
Detroit,4-0-0,100.0%,-3.0,+13.9
Duke,1-0-0,100.0%,14.0,+15.5
Cal Poly,5-1-0,83.3%,-5.5,+9.9
Norfolk St,5-1-0,83.3%,0.8,+7.1
N Florida,4-1-0,80.0%,-4.8,+7.7
Florida A&M,4-1-0,80.0%,-31.6,+0.2
NC A&T,4-1-0,80.0%,-7.4,+4.7
Gard-Webb,4-1-0,80.0%,-8.8,+4.0
St Peters,4-1-0,80.0%,-2.2,+4.0
NW State,3-1-0,75.0%,-15.8,+6.0
New Orleans,3-1-0,75.0%,-15.0,+9.0
Nicholls,3-1-0,75.0%,-10.3,+2.9
Yale,3-1-0,75.0%,-0.3,+0.8
Cleveland St,3-1-0,75.0%,-16.0,-0.6
E Kentucky,3-1-0,75.0%,0.3,+9.4
Oakland,3-1-0,75.0%,-11.0,+8.3
South Dakota,3-1-0,75.0%,-10.3,-1.0
Lafayette,3-1-0,75.0%,-14.3,-1.4
Fla Gulf Cst,3-1-0,75.0%,-6.3,+5.6
Lipscomb,3-1-1,75.0%,-1.4,+5.6
Alabama St,2-1-1,66.7%,-16.0,+1.5
