Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,257-206-8,55.5%,0.5,+0.7
Boston,296-243-10,54.9%,3.8,+0.5
Orlando,252-219-6,53.5%,-2.8,+0.4
Dallas,254-226-11,52.9%,0.8,+1.0
Utah,240-214-9,52.9%,2.4,+1.0
Okla City,238-214-5,52.7%,1.0,+0.3
New York,233-215-10,52.0%,-1.8,+0.7
LA Clippers,232-215-4,51.9%,2.6,+0.6
San Antonio,238-225-7,51.4%,0.5,0.0
Indiana,244-234-11,51.1%,0.3,+0.2
Golden State,262-254-9,50.8%,5.0,+0.1
Miami,252-245-10,50.7%,0.9,+0.2
Denver,234-228-7,50.7%,1.8,+0.2
Charlotte,231-229-8,50.2%,-1.7,+0.4
Phoenix,222-223-5,49.9%,-1.1,-0.6
New Orleans,213-215-5,49.8%,-0.4,+0.4
Memphis,231-234-8,49.7%,-0.3,+0.5
Toronto,246-250-6,49.6%,2.0,-0.2
Milwaukee,246-250-10,49.6%,2.4,-0.4
Houston,247-252-9,49.5%,0.7,0.0
Brooklyn,223-229-12,49.3%,-1.8,+0.2
Sacramento,199-208-8,48.9%,-2.6,-0.7
Cleveland,229-252-12,47.6%,1.1,-0.2
Atlanta,234-260-5,47.4%,-0.8,-0.6
Portland,208-237-12,46.7%,-2.5,-1.1
Minnesota,214-247-7,46.4%,-1.1,+0.1
Chicago,207-240-3,46.3%,-2.8,-1.3
Detroit,188-224-13,45.6%,-4.4,-0.9
LA Lakers,204-244-5,45.5%,-1.9,-0.8
Washington,203-245-13,45.3%,-2.6,-0.6
