Team,ATS Record,Cover %,MOV,ATS +/-
Indiana,195-152-10,56.2%,2.3,+1.6
Golden State,198-165-8,54.6%,3.8,+0.7
New Orleans,181-156-3,53.7%,0.4,+0.9
Okla City,174-150-7,53.7%,2.0,+0.6
Dallas,182-162-7,52.9%,3.0,+0.6
Detroit,179-161-7,52.7%,0.5,+0.9
Portland,166-151-6,52.4%,0.0,+0.1
San Antonio,182-167-7,52.2%,4.5,+0.5
Miami,195-180-7,52.0%,2.8,+0.5
Cleveland,198-187-3,51.4%,2.2,+0.4
Houston,183-174-2,51.3%,2.7,+0.5
Memphis,186-180-7,50.8%,0.6,+0.6
Brooklyn,175-173-7,50.3%,-1.2,+0.4
Boston,178-176-13,50.3%,3.2,+0.2
Philadelphia,176-175-6,50.1%,-1.3,-0.3
Toronto,153-156-8,49.5%,0.7,-0.4
Chicago,181-185-9,49.5%,-0.6,-0.1
Milwaukee,190-195-10,49.4%,1.1,0.0
New York,156-163-4,48.9%,-2.0,-0.5
Denver,162-172-6,48.5%,2.2,-0.4
LA Clippers,168-180-3,48.3%,1.3,-0.7
Utah,160-174-10,47.9%,1.6,-0.3
LA Lakers,152-167-4,47.7%,1.4,0.0
Orlando,153-170-7,47.4%,-1.7,-1.3
Charlotte,144-165-6,46.6%,-3.8,-1.0
Sacramento,146-169-9,46.4%,-2.2,-0.5
Washington,155-181-9,46.1%,-2.3,-0.8
Atlanta,164-193-0,45.9%,-1.3,-0.4
Minnesota,145-178-3,44.9%,-1.1,-0.7
Phoenix,137-179-7,43.4%,-0.5,-2.1
