Team,ATS Record,Cover %,MOV,ATS +/-
Toronto,6-2-0,75.0%,-3.1,+4.8
Cleveland,9-3-0,75.0%,10.5,+4.7
Houston,9-3-0,75.0%,12.6,+8.9
LA Clippers,8-3-0,72.7%,4.2,+5.9
Golden State,7-3-0,70.0%,9.2,+6.4
Charlotte,7-3-0,70.0%,-5.2,+0.9
New York,5-3-1,62.5%,9.4,+3.7
Portland,5-3-0,62.5%,-5.4,+1.4
Utah,6-4-0,60.0%,-7.6,-0.6
Okla City,6-4-0,60.0%,9.0,-0.4
Brooklyn,6-4-1,60.0%,-3.8,+1.4
Chicago,7-5-0,58.3%,-5.0,+1.4
Detroit,7-5-0,58.3%,-1.1,+2.0
Memphis,6-5-0,54.6%,5.7,+2.6
Orlando,6-6-0,50.0%,5.5,+1.6
San Antonio,6-6-0,50.0%,0.1,+1.8
Boston,5-6-0,45.5%,7.6,-2.6
Sacramento,4-5-1,44.4%,3.8,-1.1
LA Lakers,4-5-0,44.4%,-3.3,-6.2
Milwaukee,4-5-0,44.4%,1.1,-2.7
Minnesota,3-4-0,42.9%,3.7,-3.8
Denver,3-4-1,42.9%,1.6,0.0
Washington,3-5-1,37.5%,-10.8,-1.8
Indiana,4-7-1,36.4%,-4.7,-6.3
Dallas,3-7-1,30.0%,5.0,-0.5
Atlanta,3-7-0,30.0%,-6.2,-4.8
New Orleans,3-7-0,30.0%,-9.7,-6.4
Phoenix,3-8-0,27.3%,-2.5,-3.6
Philadelphia,3-8-0,27.3%,-6.1,-4.8
Miami,2-6-0,25.0%,-3.5,-2.3
