Team,Over Record,Over %,Under %,Total +/-
W Georgia,2-0-0,100.0%,0.0%,+7.8
Wofford,78-39-1,66.7%,33.3%,+7.0
Lindenwood,14-7-1,66.7%,33.3%,+5.9
Hsn Christian,49-25-1,66.2%,33.8%,+11.4
F Dickinson,53-29-3,64.6%,35.4%,+6.5
UCSD,31-17-0,64.6%,35.4%,+6.8
McNeese St,43-24-2,64.2%,35.8%,+3.9
Queens,16-9-0,64.0%,36.0%,+4.1
CS Bakersfld,48-27-0,64.0%,36.0%,+4.7
TX Southern,49-28-1,63.6%,36.4%,+6.3
Neb Omaha,64-38-3,62.8%,37.3%,+5.4
SE Louisiana,40-24-0,62.5%,37.5%,+3.3
WI-Milwkee,81-49-0,62.3%,37.7%,+4.7
Gard-Webb,46-28-0,62.2%,37.8%,+4.0
Florida St,95-59-4,61.7%,38.3%,+3.7
E Washingtn,67-42-0,61.5%,38.5%,+6.6
Wyoming,86-54-2,61.4%,38.6%,+4.3
UL Monroe,76-48-3,61.3%,38.7%,+4.1
New Orleans,41-26-1,61.2%,38.8%,+3.3
Oral Roberts,63-40-0,61.2%,38.8%,+3.2
Air Force,84-54-1,60.9%,39.1%,+3.8
E Illinois,69-45-2,60.5%,39.5%,+4.8
Loyola Mymt,84-55-2,60.4%,39.6%,+3.0
Wake Forest,93-61-2,60.4%,39.6%,+2.5
Loyola-MD,45-30-1,60.0%,40.0%,+2.1
Yale,51-34-0,60.0%,40.0%,+4.5
TX A&M-Com,15-10-0,60.0%,40.0%,+8.5
Iowa,98-66-4,59.8%,40.2%,+4.3
S Car State,37-25-0,59.7%,40.3%,+4.8
Oakland,74-50-0,59.7%,40.3%,+5.0
N Colorado,68-46-2,59.7%,40.4%,+4.7
North Dakota,65-44-2,59.6%,40.4%,+2.1
South Dakota,66-45-1,59.5%,40.5%,+3.7
Auburn,92-63-1,59.4%,40.7%,+3.9
Denver,70-48-1,59.3%,40.7%,+4.5
Boston U,59-41-2,59.0%,41.0%,+4.1
Samford,69-48-1,59.0%,41.0%,+5.4
Howard,41-29-1,58.6%,41.4%,+4.8
Norfolk St,35-25-0,58.3%,41.7%,+3.5
Colorado St,81-58-3,58.3%,41.7%,+4.4
Wm & Mary,64-46-1,58.2%,41.8%,+4.3
S Utah,68-49-0,58.1%,41.9%,+3.0
Towson,65-47-0,58.0%,42.0%,+3.6
Rice,76-55-0,58.0%,42.0%,+3.4
E Tenn St,73-53-1,57.9%,42.1%,+2.8
W Illinois,63-46-0,57.8%,42.2%,+2.1
Radford,46-34-1,57.5%,42.5%,+1.5
W Michigan,69-51-3,57.5%,42.5%,+4.1
SE Missouri,62-46-2,57.4%,42.6%,+3.7
Cincinnati,94-70-3,57.3%,42.7%,+4.0
Drake,75-56-0,57.3%,42.8%,+4.0
Beth-Cook,33-25-0,56.9%,43.1%,+3.7
Brown,58-44-0,56.9%,43.1%,+2.8
Colgate,54-41-1,56.8%,43.2%,+0.1
Arkansas St,71-54-0,56.8%,43.2%,+3.5
California,98-75-4,56.7%,43.4%,+1.7
Lipscomb,61-47-1,56.5%,43.5%,+4.2
N Arizona,62-48-3,56.4%,43.6%,+1.4
Xavier,96-75-4,56.1%,43.9%,+1.6
Wisconsin,93-73-3,56.0%,44.0%,+1.2
NC-Asheville,42-33-1,56.0%,44.0%,+0.2
Youngs St,70-55-0,56.0%,44.0%,+4.2
Kennesaw St,48-38-2,55.8%,44.2%,+1.3
Princeton,53-42-0,55.8%,44.2%,+3.0
Bowling Grn,73-58-2,55.7%,44.3%,+1.9
Presbyterian,39-31-0,55.7%,44.3%,+4.3
Lehigh,50-40-0,55.6%,44.4%,+2.9
Kent St,72-58-2,55.4%,44.6%,+3.7
IPFW,67-54-3,55.4%,44.6%,+2.6
Elon,62-50-0,55.4%,44.6%,+3.6
N Dakota St,58-47-2,55.2%,44.8%,+2.6
Lafayette,48-39-1,55.2%,44.8%,+1.7
Hofstra,65-53-1,55.1%,44.9%,+2.4
N Florida,49-40-1,55.1%,44.9%,+1.7
Niagara,66-54-2,55.0%,45.0%,+3.8
Idaho St,56-46-1,54.9%,45.1%,+2.6
Grd Canyon,62-51-1,54.9%,45.1%,+0.5
North Texas,71-59-2,54.6%,45.4%,+1.5
W Kentucky,71-59-6,54.6%,45.4%,+3.0
St Bonavent,71-59-1,54.6%,45.4%,+3.0
Gonzaga,83-69-0,54.6%,45.4%,+0.4
Tulane,72-60-3,54.6%,45.5%,+3.0
SC Upstate,42-35-0,54.6%,45.5%,+1.3
Richmond,79-66-2,54.5%,45.5%,+1.4
Minnesota,92-77-2,54.4%,45.6%,+1.5
Miss Val St,31-26-0,54.4%,45.6%,+0.6
Central Mich,63-53-2,54.3%,45.7%,+2.6
Boston Col,82-69-2,54.3%,45.7%,+1.7
U Mass,82-69-0,54.3%,45.7%,+1.8
Stetson,45-38-0,54.2%,45.8%,+3.2
Utah,90-76-2,54.2%,45.8%,+2.7
Binghamton,45-38-1,54.2%,45.8%,+1.4
Ball St,71-60-0,54.2%,45.8%,+1.6
Kansas,84-71-2,54.2%,45.8%,+3.1
Florida Intl,66-56-3,54.1%,45.9%,+2.3
Stanford,87-74-1,54.0%,46.0%,+2.0
WI-Grn Bay,67-57-3,54.0%,46.0%,+1.7
Geo Wshgtn,81-69-1,54.0%,46.0%,+3.5
Austin Peay,61-52-2,54.0%,46.0%,+3.1
S Methodist,82-70-3,54.0%,46.1%,+1.4
Montana St,63-54-0,53.9%,46.2%,+0.9
Utah Valley,49-42-1,53.9%,46.2%,+2.5
Ste F Austin,42-36-1,53.9%,46.2%,+2.3
DePaul,92-79-1,53.8%,46.2%,+2.2
Geo Mason,78-67-1,53.8%,46.2%,+0.9
UC Irvine,58-50-1,53.7%,46.3%,+2.5
San Francisco,80-69-2,53.7%,46.3%,+1.9
Utah St,73-63-1,53.7%,46.3%,+1.5
St Fran (PA),44-38-0,53.7%,46.3%,+1.9
Indiana,96-83-0,53.6%,46.4%,+0.9
Purdue,82-71-2,53.6%,46.4%,+1.9
La Salle,75-65-1,53.6%,46.4%,+0.9
Arkansas,90-78-5,53.6%,46.4%,+0.6
Belmont,68-59-2,53.5%,46.5%,+0.8
W Virginia,85-74-1,53.5%,46.5%,+2.2
Nevada,78-68-1,53.4%,46.6%,+1.1
Pacific,71-62-1,53.4%,46.6%,+2.0
Kentucky,96-84-1,53.3%,46.7%,+3.0
N Carolina,81-71-3,53.3%,46.7%,+1.8
Temple,73-64-1,53.3%,46.7%,+2.4
Sac State,60-53-1,53.1%,46.9%,+3.3
S Mississippi,61-54-0,53.0%,47.0%,+2.5
Furman,61-54-2,53.0%,47.0%,-0.1
S Alabama,71-63-2,53.0%,47.0%,+2.2
Ohio,72-64-2,52.9%,47.1%,+2.3
St. Thomas,18-16-2,52.9%,47.1%,+1.9
Georgia St,64-57-0,52.9%,47.1%,+2.4
Montana,64-57-1,52.9%,47.1%,+1.0
Incar Word,37-33-1,52.9%,47.1%,0.0
Abl Christian,38-34-1,52.8%,47.2%,+2.1
Rider,60-54-0,52.6%,47.4%,+0.6
Connecticut,82-74-1,52.6%,47.4%,+1.1
Delaware,63-57-2,52.5%,47.5%,+1.6
Idaho,64-58-2,52.5%,47.5%,+1.6
Colorado,86-78-2,52.4%,47.6%,+1.0
Texas Tech,88-80-1,52.4%,47.6%,+0.6
S Carolina,80-73-2,52.3%,47.7%,+0.8
Bellarmine,23-21-1,52.3%,47.7%,+1.6
Cal Baptist,47-43-1,52.2%,47.8%,+1.4
SIU Edward,59-54-0,52.2%,47.8%,-0.5
Pepperdine,71-65-3,52.2%,47.8%,-0.1
Dayton,83-76-2,52.2%,47.8%,+0.3
Fla Atlantic,61-56-2,52.1%,47.9%,+1.7
UCLA,87-80-2,52.1%,47.9%,+1.1
TX-Arlington,63-58-0,52.1%,47.9%,0.0
Monmouth,63-58-1,52.1%,47.9%,+1.6
UNLV,89-82-1,52.1%,48.0%,+1.2
Vanderbilt,90-83-3,52.0%,48.0%,+2.0
Weber St,55-51-4,51.9%,48.1%,+1.4
IU Indy,56-52-1,51.9%,48.2%,+1.6
Ark Pine Bl,28-26-1,51.9%,48.2%,-0.6
Longwood,42-39-0,51.9%,48.2%,+2.6
GA Southern,57-53-3,51.8%,48.2%,0.0
Washington,86-80-2,51.8%,48.2%,+0.5
Mississippi,87-81-3,51.8%,48.2%,+1.3
Florida,77-72-2,51.7%,48.3%,+0.1
Campbell,47-44-1,51.7%,48.4%,+0.9
Baylor,81-76-0,51.6%,48.4%,+1.6
Michigan,84-79-0,51.5%,48.5%,+0.2
Oregon St,84-79-1,51.5%,48.5%,+1.1
James Mad,68-64-1,51.5%,48.5%,+1.7
Missouri St,69-65-1,51.5%,48.5%,+0.9
