Team,ATS Record,Cover %,MOV,ATS +/-
Utah Tech,17-4-1,81.0%,7.1,+5.5
St. Thomas,13-6-0,68.4%,9.9,+4.5
Queens,14-7-1,66.7%,3.7,+0.9
Mercyhurst,2-1-1,66.7%,9.2,+5.4
NC Central,34-18-4,65.4%,2.5,+2.6
Maryland ES,32-17-1,65.3%,-7.9,+1.8
Florida A&M,27-17-0,61.4%,-7.7,+2.3
TX-Arlington,49-31-1,61.3%,2.0,+2.7
IPFW,88-58-4,60.3%,1.2,+2.1
Prairie View,26-18-2,59.1%,-7.3,+1.7
N Florida,54-38-2,58.7%,-1.0,+2.3
Norfolk St,31-22-2,58.5%,-2.9,+2.8
Le Moyne,7-5-0,58.3%,-1.4,+4.3
Arizona,152-111-7,57.8%,12.0,+1.9
TX A&M-Com,8-6-0,57.1%,1.9,-0.7
UC Davis,60-46-3,56.6%,0.1,+0.2
Vermont,79-61-2,56.4%,7.9,+1.3
Manhattan,137-107-3,56.2%,-0.1,+0.2
Jksnville St,78-61-3,56.1%,-0.1,+1.3
Maine,65-51-3,56.0%,-3.7,+0.3
Jackson St,28-22-1,56.0%,-6.5,+0.8
NC-Asheville,61-48-2,56.0%,0.7,+0.9
Mercer,88-70-2,55.7%,1.3,+1.2
Lipscomb,59-47-0,55.7%,1.7,+1.0
Neb Omaha,59-47-2,55.7%,-0.8,+0.5
UC Riverside,89-71-2,55.6%,-1.0,+0.3
Coppin St,35-28-1,55.6%,-9.5,+2.2
UCSD,10-8-1,55.6%,6.5,+3.2
SE Louisiana,50-40-1,55.6%,0.4,+0.5
San Diego,96-77-2,55.5%,2.1,+1.8
Michigan St,272-219-7,55.4%,8.6,+0.9
SC Upstate,66-54-5,55.0%,-2.0,+1.3
Colgate,77-63-0,55.0%,0.3,+0.6
Davidson,202-166-5,54.9%,6.4,+1.0
Villanova,264-218-7,54.8%,6.9,+0.9
Weber St,75-62-2,54.7%,4.5,+0.9
Jacksonville,53-44-1,54.6%,0.1,+1.2
VCU,251-209-7,54.6%,6.2,+1.2
Grambling St,30-25-1,54.6%,-7.7,+3.3
Oakland,66-55-2,54.6%,0.1,+0.3
Cornell,48-40-2,54.6%,0.6,+1.1
Seattle,43-36-1,54.4%,2.9,+1.1
Gonzaga,93-78-6,54.4%,15.3,+1.2
Utah Valley,38-32-2,54.3%,4.0,+2.0
U Penn,103-87-5,54.2%,0.4,+0.6
BYU,155-131-8,54.2%,9.3,+0.9
N Hampshire,65-55-2,54.2%,-3.0,+1.0
Belmont,72-61-1,54.1%,6.8,+0.9
Tennessee,289-245-5,54.1%,5.8,+1.0
Kansas St,259-220-13,54.1%,2.3,+1.0
Texas A&M,249-212-9,54.0%,1.6,+0.1
S Mississippi,171-146-7,53.9%,1.3,+0.5
Niagara,110-94-6,53.9%,0.1,+1.3
LA Tech,90-77-3,53.9%,5.9,+0.6
Kansas City,42-36-1,53.9%,-3.3,+0.3
Tarleton St,14-12-0,53.9%,6.7,+0.4
Middle Tenn,99-85-3,53.8%,1.4,0.0
TX El Paso,128-110-5,53.8%,4.2,+0.5
Cal Baptist,36-31-0,53.7%,7.1,+0.9
Florida St,227-196-13,53.7%,1.8,+0.1
Auburn,272-235-13,53.7%,2.2,+0.4
UC Irvine,105-91-4,53.6%,4.1,+1.3
Wichita St,248-215-14,53.6%,5.8,+0.6
Utah,162-141-10,53.5%,5.3,+1.1
N Carolina,242-211-6,53.4%,8.9,+0.8
Army,87-76-2,53.4%,-3.3,-0.3
Memphis,241-211-10,53.3%,8.4,+0.9
Kent St,267-234-16,53.3%,5.2,+0.8
S Dakota St,65-57-0,53.3%,4.2,+1.7
Saint Louis,281-247-4,53.2%,1.3,+0.3
Drexel,141-124-10,53.2%,2.0,+0.6
Utah St,158-139-10,53.2%,6.5,+1.2
Fairfield,137-121-9,53.1%,1.1,+0.2
San Diego St,204-181-14,53.0%,6.9,+1.0
Oregon,125-111-4,53.0%,7.1,+0.4
Louisville,234-208-14,52.9%,7.5,+0.8
Campbell,54-48-2,52.9%,-1.5,+0.7
Miss State,266-237-15,52.9%,2.1,+0.4
Sam Hous St,55-49-3,52.9%,5.0,+0.3
New Mexico,213-190-8,52.9%,4.5,+0.4
N Kentucky,47-42-1,52.8%,5.2,+2.0
Xavier,265-237-9,52.8%,7.4,+0.8
N Arizona,67-60-1,52.8%,2.0,+0.8
Akron,258-231-7,52.8%,4.9,+0.2
Harvard,58-52-2,52.7%,1.2,+1.1
Iowa,263-236-11,52.7%,3.9,+0.8
Furman,138-124-6,52.7%,2.8,+0.5
Hofstra,144-130-8,52.6%,2.8,+0.9
Kansas,197-178-9,52.5%,12.1,+0.8
UAB,198-179-6,52.5%,5.2,+0.7
Iowa St,240-217-11,52.5%,1.3,+0.3
Ohio,271-245-9,52.5%,2.0,-0.1
Mississippi,274-248-9,52.5%,2.8,+0.1
Siena,129-117-8,52.4%,0.2,+0.3
GA Southern,78-71-6,52.4%,1.9,-0.1
GA Tech,248-226-6,52.3%,0.2,+0.1
Coastal Car,34-31-2,52.3%,1.5,+0.4
Boise St,181-165-9,52.3%,5.6,+1.0
TX Southern,34-31-2,52.3%,-7.4,+0.1
Stetson,46-42-4,52.3%,-5.6,-1.4
TX A&M-CC,48-44-2,52.2%,0.8,+1.8
Temple,264-242-7,52.2%,3.6,+0.3
Portland St,73-67-4,52.1%,3.7,+0.7
IL-Chicago,159-146-8,52.1%,-1.6,-0.5
Maryland,247-227-11,52.1%,7.0,+0.6
Northeastrn,114-105-4,52.1%,1.4,+0.6
Fla Atlantic,77-71-3,52.0%,-0.9,+1.2
Tulsa,207-191-9,52.0%,2.2,+0.2
Marist,119-110-5,52.0%,-1.2,+0.3
Chicago St,40-37-0,52.0%,-11.0,+0.7
N Colorado,54-50-4,51.9%,1.1,+0.4
Wagner,42-39-2,51.9%,0.4,+0.3
Mt St Marys,42-39-0,51.9%,-2.7,+0.9
Nevada,168-156-7,51.9%,3.3,+0.3
American,100-93-1,51.8%,0.4,+0.3
N Illinois,247-230-11,51.8%,-3.0,+0.2
Montana,73-68-0,51.8%,4.2,+0.7
Duke,264-246-12,51.8%,13.3,+0.5
S Alabama,103-96-2,51.8%,1.9,+0.1
Indiana St,251-234-10,51.8%,0.1,+0.5
Marquette,236-220-10,51.8%,4.5,+0.4
Michigan,251-235-7,51.7%,3.3,+0.2
Houston,237-222-8,51.6%,4.2,+1.0
Wofford,127-119-4,51.6%,2.4,0.0
Navy,81-76-2,51.6%,-0.3,+0.5
Creighton,261-245-11,51.6%,6.2,+0.6
St Marys,99-93-2,51.6%,8.2,+0.4
S Car State,33-31-1,51.6%,-6.8,+0.8
NC-Wilmgton,154-145-9,51.5%,0.5,-0.2
CS Fullerton,92-87-3,51.4%,1.0,+0.3
UCF,171-162-6,51.4%,2.4,+0.4
St Bonavent,251-238-12,51.3%,-0.2,-0.1
Toledo,272-258-8,51.3%,2.4,+0.5
N Alabama,39-37-1,51.3%,2.1,0.0
Stanford,137-130-6,51.3%,4.3,+0.3
Miami,227-216-16,51.2%,3.1,+0.1
North Texas,83-79-3,51.2%,1.3,+0.7
Portland,84-80-2,51.2%,-3.1,-0.3
W Kentucky,127-121-6,51.2%,4.5,+0.1
St Josephs,245-234-13,51.2%,1.6,+0.4
Buffalo,246-235-6,51.1%,1.3,+0.7
Central Ark,48-46-3,51.1%,-4.3,-0.3
Baylor,219-210-10,51.1%,2.5,+0.4
Lafayette,73-70-2,51.1%,-2.2,-0.3
Penn St,251-241-11,51.0%,-1.9,+0.4
Clemson,230-221-8,51.0%,2.8,+0.2
Valparaiso,127-122-5,51.0%,0.7,-0.5
UNLV,213-205-7,51.0%,4.5,+0.1
Cincinnati,230-222-13,50.9%,8.2,+0.8
Florida Intl,88-85-2,50.9%,-1.1,+0.1
Georgia,266-257-4,50.9%,-0.9,+0.1
Stony Brook,61-59-6,50.8%,0.2,-1.1
Oklahoma St,217-210-10,50.8%,5.0,+0.6
Loyola-Chi,185-179-6,50.8%,1.2,-0.1
Connecticut,219-212-6,50.8%,8.1,0.0
Monmouth,65-63-3,50.8%,-2.9,0.0
App State,100-97-3,50.8%,0.9,+0.1
UCLA,133-129-3,50.8%,7.4,+0.5
F Dickinson,37-36-0,50.7%,-2.7,-0.1
Oklahoma,209-204-7,50.6%,5.1,+0.5
N Iowa,253-247-9,50.6%,2.2,-0.2
Richmond,256-250-15,50.6%,1.9,+0.3
Longwood,47-46-1,50.5%,-4.1,+1.2
Butler,186-182-9,50.5%,4.7,+0.3
NC-Grnsboro,147-144-5,50.5%,0.6,+0.6
Boston Col,241-236-14,50.5%,-1.2,-0.2
Northwestern,244-239-13,50.5%,-1.4,+0.1
Murray St,106-104-3,50.5%,7.3,+1.0
Georgia St,106-104-5,50.5%,0.8,+0.1
Texas,212-208-5,50.5%,7.1,+0.5
Virginia,214-210-10,50.5%,4.0,-0.5
Youngs St,109-107-10,50.5%,-0.5,+0.1
NJIT,56-55-0,50.5%,-4.2,-0.8
High Point,60-59-1,50.4%,1.1,-1.0
Dayton,249-245-10,50.4%,5.3,+0.3
Maryland BC,64-63-1,50.4%,-3.0,+0.2
S Florida,229-226-10,50.3%,-2.5,-0.5
Providence,241-238-6,50.3%,1.7,+0.3
SE Missouri,83-82-8,50.3%,-0.2,+0.1
Austin Peay,88-87-8,50.3%,-0.6,0.0
Wyoming,203-201-5,50.3%,-0.2,-0.2
Drake,233-231-10,50.2%,-0.6,0.0
Fresno St,187-186-7,50.1%,1.9,0.0
Delaware St,30-30-1,50.0%,-7.7,+0.6
Illinois,235-235-17,50.0%,5.1,+0.5
Bradley,278-278-16,50.0%,0.2,+0.5
Bucknell,86-86-1,50.0%,2.2,-0.5
NC A&T,39-39-1,50.0%,-5.1,+0.2
Notre Dame,208-208-13,50.0%,4.1,+0.2
WI-Grn Bay,120-120-5,50.0%,0.1,-0.2
Denver,109-109-7,50.0%,-1.0,-0.1
Columbia,38-38-2,50.0%,0.5,+0.3
S Illinois,256-256-14,50.0%,1.3,-0.2
New Orleans,84-84-2,50.0%,-1.3,-0.5
Pittsburgh,228-228-11,50.0%,4.5,+0.1
Rob Morris,46-46-1,50.0%,-0.5,-0.5
Miss Val St,26-26-1,50.0%,-15.2,-1.8
South Dakota,60-60-1,50.0%,3.0,-0.3
TX-Pan Am,34-34-1,50.0%,-3.7,+0.1
W Georgia,2-2-0,50.0%,-12.8,+2.8
Ohio St,262-263-10,49.9%,6.3,+0.1
Miami (OH),252-253-12,49.9%,0.1,+0.2
Colorado,210-211-6,49.9%,1.2,-0.1
Lg Beach St,107-108-4,49.8%,-2.3,-0.2
Princeton,88-89-2,49.7%,2.3,0.0
E Tenn St,88-89-3,49.7%,4.5,+0.3
Vanderbilt,259-262-12,49.7%,0.7,+0.3
Evansville,243-246-15,49.7%,-2.7,-0.8
Lehigh,74-75-0,49.7%,0.1,+0.5
Wisconsin,253-257-13,49.6%,6.4,+0.4
Missouri St,250-254-13,49.6%,1.8,-0.3
Albany,58-59-4,49.6%,0.2,-0.2
Radford,56-57-5,49.6%,0.8,+0.7
UL Monroe,53-54-3,49.5%,-2.9,-0.1
Florida,250-255-8,49.5%,8.3,+0.3
Nebraska,244-249-11,49.5%,-1.2,-0.2
N Mex State,91-93-10,49.5%,4.8,+0.5
Yale,45-46-4,49.5%,1.5,+0.3
Rutgers,226-231-8,49.5%,-1.9,0.0
Detroit,134-137-8,49.5%,-0.6,-0.6
VA Tech,220-225-3,49.4%,1.9,+0.4
NW State,44-45-1,49.4%,-3.1,+0.2
Abl Christian,43-44-1,49.4%,6.2,+1.4
W Carolina,111-114-5,49.3%,-1.8,-0.6
IU Indy,72-74-1,49.3%,-3.0,-0.5
E Washingtn,73-75-4,49.3%,-0.3,-0.1
St Johns,232-239-7,49.3%,-0.2,-0.2
Gard-Webb,56-58-1,49.1%,1.3,-0.6
Wright St,137-142-7,49.1%,0.9,-0.8
Wm & Mary,161-167-8,49.1%,-2.2,-0.1
Idaho,81-84-1,49.1%,-3.1,+0.6
W Michigan,242-251-13,49.1%,0.0,0.0
Mass Lowell,52-54-1,49.1%,0.2,+0.4
S Carolina,259-269-5,49.1%,-0.6,-0.3
Duquesne,239-249-5,49.0%,-2.5,-0.5
Southern,23-24-0,48.9%,-4.8,-2.0
Chattanooga,114-119-6,48.9%,3.1,-0.5
Kentucky,272-284-10,48.9%,9.4,+0.4
U Mass,246-257-6,48.9%,-0.3,-0.4
Syracuse,199-208-5,48.9%,6.4,-0.1
Colorado St,197-206-10,48.9%,1.7,+0.1
Kennesaw St,41-43-2,48.8%,-6.4,-1.3
TN State,82-86-4,48.8%,-3.5,-1.1
Indiana,237-249-9,48.8%,3.9,+0.2
Arizona St,115-121-3,48.7%,3.4,-0.3
Towson,131-138-6,48.7%,-3.5,-0.6
Seton Hall,204-215-5,48.7%,1.6,-0.1
W Virginia,219-232-3,48.6%,3.4,-0.4
Alabama,247-262-10,48.5%,3.6,0.0
Bowling Grn,246-261-8,48.5%,-0.5,-0.6
E Michigan,243-258-4,48.5%,-2.6,-0.3
Geo Wshgtn,223-237-9,48.5%,0.5,-0.1
NC State,235-250-16,48.5%,2.3,-0.1
UCSB,90-96-4,48.4%,2.0,-0.8
Charl South,57-61-2,48.3%,-2.0,+0.3
Winthrop,57-61-2,48.3%,5.3,+0.4
Geo Mason,211-226-7,48.3%,1.9,0.0
Purdue,236-253-13,48.3%,5.6,+0.3
St Peters,110-118-6,48.3%,-2.5,-0.1
Tulane,206-221-10,48.2%,-2.1,-0.9
Charlotte,176-189-10,48.2%,1.2,-0.1
Arkansas St,81-87-3,48.2%,-0.8,-0.7
S Utah,40-43-1,48.2%,-0.6,-0.8
La Salle,239-257-13,48.2%,-1.9,-0.2
AR Lit Rock,93-100-4,48.2%,0.5,-0.3
Washington,118-127-3,48.2%,2.5,+0.1
California,128-138-3,48.1%,0.5,-0.5
Citadel,98-106-5,48.0%,-3.5,-0.6
Air Force,170-184-5,48.0%,-1.0,-0.2
Binghamton,59-64-2,48.0%,-4.1,-0.1
Rider,117-127-3,48.0%,0.8,0.0
Quinnipiac,58-63-2,47.9%,0.4,-0.3
Presbyterian,57-62-3,47.9%,-5.4,-1.8
Troy,56-61-1,47.9%,1.4,0.0
Oral Roberts,55-60-4,47.8%,3.7,+0.2
Arkansas,246-269-8,47.8%,3.0,-0.3
James Mad,157-172-6,47.7%,-1.0,-0.8
Rhode Island,238-261-11,47.7%,0.3,-0.5
Ste F Austin,49-54-3,47.6%,6.6,-0.1
Central Mich,228-252-24,47.5%,-2.9,-0.7
Cal Poly,76-84-4,47.5%,-2.6,+0.3
Col Charlestn,93-103-3,47.5%,3.5,-0.8
St Fran (PA),37-41-2,47.4%,-4.2,-1.2
Boston U,82-91-4,47.4%,2.4,-0.5
Morgan St,27-30-0,47.4%,-3.5,-2.5
Wash State,115-128-5,47.3%,0.8,-0.4
Hsn Christian,44-49-2,47.3%,-6.5,-2.0
Merrimack,17-19-2,47.2%,-1.6,-1.7
Texas Tech,226-253-6,47.2%,1.4,-0.9
