Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,387-319-10,54.8%,-3.8,+1.3
Boston,371-308-15,54.6%,-3.1,+2.0
Okla City,432-386-21,52.8%,-5.7,+0.5
Golden State,396-356-16,52.7%,-5.3,+0.6
Denver,383-351-16,52.2%,-4.3,+0.9
Miami,377-351-17,51.8%,-4.6,+0.9
New Orleans,514-484-17,51.5%,-4.9,+1.2
Memphis,477-455-15,51.2%,-5.2,+1.0
Indiana,438-425-24,50.8%,-4.5,+0.9
Sacramento,536-521-24,50.7%,-6.1,+0.3
Toronto,451-439-22,50.7%,-4.9,+0.7
Chicago,481-476-12,50.3%,-5.1,+0.6
New York,543-543-18,50.0%,-5.9,+0.5
Philadelphia,489-492-14,49.9%,-6.3,+0.3
Houston,381-386-11,49.7%,-4.9,+0.9
San Antonio,293-298-8,49.6%,-5.6,0.0
Orlando,502-511-23,49.6%,-6.2,+0.2
Brooklyn,527-537-21,49.5%,-6.2,+0.2
Utah,396-414-16,48.9%,-5.6,+0.2
Detroit,477-500-25,48.8%,-6.1,+0.3
Phoenix,398-418-13,48.8%,-5.9,+0.3
Charlotte,546-575-28,48.7%,-6.9,-0.1
Cleveland,414-438-14,48.6%,-6.6,-0.2
LA Lakers,402-431-13,48.3%,-6.0,+0.3
Washington,526-564-25,48.3%,-6.4,+0.1
Minnesota,485-523-16,48.1%,-6.4,+0.1
Atlanta,484-524-9,48.0%,-5.9,+0.2
Milwaukee,398-431-10,48.0%,-5.9,-0.1
Portland,456-494-15,48.0%,-6.7,-0.3
LA Clippers,376-430-7,46.7%,-6.0,-0.1
