Team,ATS Record,Cover %,MOV,ATS +/-
Boston,253-199-8,56.0%,2.3,+1.2
Sacramento,216-180-12,54.6%,-3.6,+0.7
Miami,235-197-8,54.4%,-1.2,+0.8
Dallas,230-195-8,54.1%,-1.5,+0.9
Brooklyn,220-192-6,53.4%,-3.5,+0.6
New York,215-193-8,52.7%,-4.1,+1.0
Orlando,215-193-5,52.7%,-5.7,+0.1
LA Clippers,226-203-5,52.7%,0.9,+0.9
Okla City,217-201-6,51.9%,-1.8,-0.2
Utah,214-204-8,51.2%,-1.0,0.0
Indiana,212-207-6,50.6%,-2.3,0.0
Toronto,218-213-7,50.6%,-0.1,+0.4
New Orleans,205-203-7,50.3%,-2.1,+0.9
Chicago,205-204-8,50.1%,-3.2,+0.6
Milwaukee,218-218-7,50.0%,0.1,-0.6
San Antonio,207-209-11,49.8%,-1.8,0.0
Phoenix,208-211-7,49.6%,-3.7,-0.4
Houston,210-215-5,49.4%,-2.1,-0.4
Minnesota,204-209-7,49.4%,-3.1,+0.5
Philadelphia,209-216-11,49.2%,-2.9,0.0
Denver,206-214-9,49.1%,-1.8,-0.7
Golden State,226-235-9,49.0%,2.3,-0.4
Charlotte,194-203-13,48.9%,-4.9,-0.3
Portland,205-216-6,48.7%,-4.2,-0.6
Memphis,204-216-6,48.6%,-3.2,-0.2
Detroit,192-205-13,48.4%,-6.0,-0.3
Atlanta,203-229-6,47.0%,-3.7,-0.7
LA Lakers,193-219-5,46.8%,-4.8,-0.9
Washington,191-221-10,46.4%,-5.1,-1.2
Cleveland,202-236-13,46.1%,-1.8,-0.5
