Team,ATS Record,Cover %,MOV,ATS +/-
Miami,226-173-10,56.6%,1.9,+1.7
Boston,195-156-4,55.6%,3.3,+1.0
Dallas,230-186-12,55.3%,1.2,+1.8
Indiana,226-188-9,54.6%,1.0,+1.6
Philadelphia,227-195-9,53.8%,-2.5,+0.7
Sacramento,237-207-15,53.4%,-2.0,+0.5
Milwaukee,188-170-5,52.5%,2.6,+0.6
Denver,194-177-8,52.3%,1.9,+1.0
San Antonio,204-188-11,52.0%,-0.8,+0.7
Golden State,160-150-4,51.6%,3.9,+1.1
Detroit,259-244-12,51.5%,-3.7,+0.6
Phoenix,228-220-5,50.9%,-3.4,-0.4
Memphis,213-206-6,50.8%,-1.7,+0.1
LA Clippers,180-176-2,50.6%,2.2,+0.2
Chicago,225-220-6,50.6%,-2.0,+0.4
Okla City,193-189-9,50.5%,-0.8,+0.2
New Orleans,219-215-6,50.5%,-0.4,+1.0
Toronto,187-187-5,50.0%,1.2,+0.3
New York,239-240-8,49.9%,-3.1,+0.6
Orlando,243-246-10,49.7%,-4.1,0.0
Brooklyn,227-232-11,49.5%,-2.9,+0.3
LA Lakers,224-232-9,49.1%,-3.1,-0.1
Utah,186-194-9,49.0%,0.2,-0.4
Atlanta,212-227-4,48.3%,-1.8,-0.6
Charlotte,215-233-13,48.0%,-3.5,-0.5
Minnesota,221-241-3,47.8%,-1.9,+0.4
Portland,206-228-4,47.5%,-2.8,-0.9
Washington,215-240-11,47.3%,-2.8,-0.3
Houston,192-217-8,46.9%,-2.1,-0.3
Cleveland,176-222-11,44.2%,-2.1,-1.3
