Team,Over Record,Over %,Under %,Total +/-
Phoenix,506-428-9,54.2%,45.8%,+1.3
Washington,379-349-13,52.1%,47.9%,+1.6
Milwaukee,460-438-7,51.2%,48.8%,+0.8
Toronto,453-434-10,51.1%,48.9%,+1.2
New York,365-355-7,50.7%,49.3%,+0.7
Portland,428-420-13,50.5%,49.5%,+0.6
Utah,467-460-13,50.4%,49.6%,+0.7
Minnesota,357-356-3,50.1%,49.9%,-0.4
Okla City,482-484-13,49.9%,50.1%,+0.2
Philadelphia,413-415-10,49.9%,50.1%,0.0
Atlanta,419-422-7,49.8%,50.2%,+0.5
Sacramento,354-358-15,49.7%,50.3%,-0.2
Detroit,393-400-21,49.6%,50.4%,0.0
Charlotte,311-317-4,49.5%,50.5%,0.0
Denver,512-525-10,49.4%,50.6%,0.0
LA Clippers,458-476-20,49.0%,51.0%,-0.1
Golden State,502-522-19,49.0%,51.0%,-0.1
Cleveland,473-494-9,48.9%,51.1%,+0.4
Brooklyn,386-406-5,48.7%,51.3%,+0.5
Dallas,514-543-15,48.6%,51.4%,-0.1
Boston,538-576-16,48.3%,51.7%,+0.3
Miami,531-569-10,48.3%,51.7%,-0.2
Memphis,426-459-12,48.1%,51.9%,0.0
Chicago,423-457-6,48.1%,51.9%,+0.4
LA Lakers,468-507-12,48.0%,52.0%,-0.5
New Orleans,378-413-16,47.8%,52.2%,-0.1
Orlando,375-410-10,47.8%,52.2%,-0.2
San Antonio,554-610-14,47.6%,52.4%,-0.4
Houston,458-522-11,46.7%,53.3%,-0.4
Indiana,432-498-13,46.5%,53.6%,-0.5
