Team,ATS Record,Cover %,MOV,ATS +/-
San Antonio,499-426-20,54.0%,7.0,+0.8
Golden State,491-424-19,53.7%,5.7,+0.7
Utah,453-412-22,52.4%,5.0,+0.7
Indiana,461-420-25,52.3%,4.1,+0.8
Denver,468-427-14,52.3%,5.9,+0.6
Okla City,469-428-14,52.3%,4.1,+0.4
Memphis,460-420-15,52.3%,2.4,+0.2
Philadelphia,445-430-17,50.9%,1.6,-0.1
New Orleans,432-429-13,50.2%,1.4,-0.1
Portland,433-436-13,49.8%,2.1,-0.1
Boston,468-477-22,49.5%,5.2,+0.1
Atlanta,445-454-8,49.5%,1.5,-0.4
Cleveland,454-466-12,49.4%,3.2,-0.1
Detroit,436-450-16,49.2%,1.6,-0.2
Toronto,430-445-18,49.1%,3.0,-0.1
Miami,460-477-23,49.1%,4.5,-0.2
New York,423-439-9,49.1%,0.0,-0.4
Charlotte,390-405-14,49.1%,-0.6,0.0
Houston,430-455-18,48.6%,4.1,0.0
Dallas,435-462-24,48.5%,4.9,-0.2
Chicago,427-457-10,48.3%,1.6,-0.7
Phoenix,432-463-11,48.3%,3.1,-0.5
LA Clippers,430-461-8,48.3%,3.3,-0.4
Orlando,414-444-18,48.3%,1.2,-0.4
Milwaukee,418-455-19,47.9%,2.9,-0.5
Brooklyn,409-459-19,47.1%,0.0,-1.0
LA Lakers,426-479-18,47.1%,3.5,0.0
Sacramento,393-444-21,47.0%,0.2,-0.7
Washington,402-457-19,46.8%,0.7,0.0
Minnesota,380-481-10,44.1%,0.4,-1.0
