Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,2-0-1,100.0%,-10.8,+4.8
Gard-Webb,72-43-2,62.6%,-3.8,+2.0
Hofstra,85-52-4,62.0%,2.4,+2.1
Wichita St,63-41-3,60.6%,3.5,+1.1
Virginia,65-44-3,59.6%,3.4,+0.3
Providence,63-43-2,59.4%,-1.7,+1.9
Baylor,60-41-3,59.4%,0.4,+0.6
St Marys,56-39-2,59.0%,6.6,+1.9
NW State,63-44-3,58.9%,-10.9,+0.9
S Florida,64-45-5,58.7%,-8.0,+1.0
Vanderbilt,64-45-3,58.7%,-5.8,+1.2
UC Davis,81-57-1,58.7%,-2.0,+2.6
Sam Hous St,62-44-3,58.5%,-2.2,+1.2
E Washingtn,96-69-2,58.2%,-2.6,+1.6
Towson,69-50-4,58.0%,-0.1,+1.5
SE Louisiana,64-47-0,57.7%,-8.4,+0.3
Toledo,81-60-1,57.5%,1.9,+1.2
Buffalo,74-55-3,57.4%,0.0,+2.3
TX A&M-CC,59-44-1,57.3%,-3.6,+1.8
GA Tech,67-50-1,57.3%,-5.8,+1.7
Lafayette,64-48-1,57.1%,-6.8,+1.3
Lipscomb,69-52-2,57.0%,-3.0,+1.5
Yale,70-53-5,56.9%,1.4,+1.4
Kansas St,62-47-1,56.9%,-5.3,+0.5
N Colorado,80-61-4,56.7%,-2.9,+1.9
Campbell,55-42-3,56.7%,-4.3,+1.1
Utah Valley,64-49-2,56.6%,-3.5,+1.6
Seton Hall,64-49-2,56.6%,-1.9,+1.0
Oakland,87-67-3,56.5%,-3.0,+0.8
Stony Brook,66-51-2,56.4%,-2.9,+0.2
St Peters,84-65-1,56.4%,-3.5,+1.1
Elon,80-62-0,56.3%,-6.7,+1.4
Santa Clara,58-45-3,56.3%,-4.9,+1.0
Jksnville St,81-63-6,56.3%,-3.0,+1.2
Temple,63-49-5,56.3%,-3.1,+0.1
Texas A&M,55-43-2,56.1%,-1.5,+1.8
Boise St,69-54-2,56.1%,1.2,+1.4
Stetson,60-47-5,56.1%,-9.5,+0.6
Marquette,60-47-2,56.1%,-1.6,+1.0
Loyola Mymt,65-51-6,56.0%,-6.1,+0.8
Mississippi,63-50-1,55.8%,-4.0,+0.1
Georgia,63-50-1,55.8%,-7.0,-0.3
Lehigh,63-50-0,55.8%,-4.1,+0.8
S Alabama,74-59-4,55.6%,-6.3,-0.4
James Mad,70-56-2,55.6%,-1.5,+1.5
Jackson St,71-57-2,55.5%,-8.6,+0.6
Albany,58-47-4,55.2%,-1.9,+1.2
Arizona,58-47-2,55.2%,5.1,+0.3
UCSB,74-60-2,55.2%,-0.2,+0.9
Florida A&M,64-52-0,55.2%,-13.9,+0.8
Northwestern,59-48-3,55.1%,-5.0,+1.0
Rob Morris,70-57-0,55.1%,-6.2,-0.2
NC Central,54-44-2,55.1%,-5.4,0.0
Miami,60-49-1,55.1%,-1.7,+1.0
USC,60-49-0,55.1%,-2.0,-0.3
Hsn Christian,55-45-1,55.0%,-13.9,-0.5
Cal St Nrdge,77-63-4,55.0%,-8.1,+0.5
Maine,67-55-1,54.9%,-12.9,-0.5
Texas,56-46-0,54.9%,-3.3,+0.2
S Dakota St,70-58-1,54.7%,-0.7,0.0
N Arizona,82-68-3,54.7%,-10.7,-0.4
Merrimack,41-34-2,54.7%,-4.5,+0.9
Princeton,60-50-3,54.6%,2.3,+1.9
North Texas,67-56-4,54.5%,-3.4,+0.7
