Team,Over Record,Over %,Under %,Total +/-
Minnesota,213-180-5,54.2%,45.8%,+1.8
Denver,247-214-2,53.6%,46.4%,+1.4
Toronto,225-197-1,53.3%,46.7%,+2.1
Charlotte,179-159-4,53.0%,47.0%,+1.7
LA Clippers,248-226-7,52.3%,47.7%,+0.7
Indiana,208-192-6,52.0%,48.0%,+1.0
Philadelphia,220-206-8,51.6%,48.4%,+1.3
Brooklyn,218-205-3,51.5%,48.5%,+1.6
Boston,225-215-9,51.1%,48.9%,+1.6
Milwaukee,206-198-1,51.0%,49.0%,+0.3
Okla City,230-222-7,50.9%,49.1%,+0.8
LA Lakers,255-247-5,50.8%,49.2%,+0.3
Phoenix,212-206-7,50.7%,49.3%,+1.0
Miami,225-220-5,50.6%,49.4%,-0.2
Cleveland,217-215-5,50.2%,49.8%,+0.6
Golden State,221-222-6,49.9%,50.1%,+1.0
Chicago,189-194-2,49.4%,50.7%,+1.5
San Antonio,222-228-5,49.3%,50.7%,+0.1
Dallas,220-230-7,48.9%,51.1%,-0.5
Houston,209-219-4,48.8%,51.2%,+0.5
Detroit,207-218-8,48.7%,51.3%,+0.2
New York,202-213-2,48.7%,51.3%,-0.5
New Orleans,201-213-6,48.6%,51.5%,-0.9
Atlanta,195-213-3,47.8%,52.2%,-0.2
Utah,208-228-5,47.7%,52.3%,+0.3
Washington,182-201-5,47.5%,52.5%,+0.2
Orlando,181-201-8,47.4%,52.6%,-0.8
Memphis,189-213-9,47.0%,53.0%,-0.3
Sacramento,203-231-10,46.8%,53.2%,-0.8
Portland,204-238-8,46.2%,53.9%,-1.1
