Team,ATS Record,Cover %,MOV,ATS +/-
Boston,308-266-15,53.7%,4.9,+0.9
Utah,241-210-12,53.4%,3.7,+1.1
Okla City,244-214-5,53.3%,2.7,+0.4
Orlando,164-154-3,51.6%,-2.8,-0.4
Memphis,216-203-7,51.6%,0.7,+0.7
Houston,230-221-6,51.0%,2.7,0.0
New York,169-163-5,50.9%,-1.2,+0.2
Portland,205-199-14,50.7%,0.1,0.0
Golden State,307-298-17,50.7%,6.0,-0.4
Philadelphia,219-213-8,50.7%,2.4,+0.1
Brooklyn,183-181-5,50.3%,-0.8,-0.3
Toronto,252-251-8,50.1%,3.1,+0.2
LA Clippers,259-259-5,50.0%,3.3,0.0
Cleveland,236-240-10,49.6%,2.8,+0.2
San Antonio,218-223-4,49.4%,2.5,-0.3
New Orleans,189-196-5,49.1%,-0.4,-0.3
Atlanta,202-213-4,48.7%,-0.2,-0.6
Charlotte,164-173-5,48.7%,-1.6,-0.2
Indiana,201-216-9,48.2%,-0.5,-0.7
Washington,176-190-6,48.1%,-1.3,-0.9
Denver,233-257-12,47.6%,1.3,-1.0
Dallas,205-227-8,47.5%,0.1,-0.9
Chicago,173-192-7,47.4%,-1.8,-1.4
Milwaukee,244-271-15,47.4%,2.8,-1.3
Miami,224-250-13,47.3%,-0.2,-1.0
Phoenix,187-210-5,47.1%,0.9,-0.9
Sacramento,159-184-9,46.4%,-2.7,-1.3
LA Lakers,177-206-3,46.2%,-0.1,-0.5
Minnesota,163-190-11,46.2%,-0.2,-0.7
Detroit,126-154-10,45.0%,-3.5,-1.4
