Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,256-206-8,55.4%,0.5,+0.7
Boston,296-242-10,55.0%,3.8,+0.5
Orlando,252-218-6,53.6%,-2.8,+0.4
Dallas,253-226-11,52.8%,0.8,+0.9
Utah,239-214-9,52.8%,2.3,+0.9
Okla City,237-214-5,52.6%,1.0,+0.3
New York,232-215-10,51.9%,-1.9,+0.7
LA Clippers,232-215-4,51.9%,2.6,+0.6
San Antonio,238-224-7,51.5%,0.6,0.0
Indiana,244-234-11,51.1%,0.3,+0.2
Denver,234-227-7,50.8%,1.8,+0.2
Miami,252-245-10,50.7%,0.9,+0.2
Golden State,261-254-9,50.7%,5.0,+0.1
Charlotte,231-228-8,50.3%,-1.7,+0.4
Phoenix,222-223-5,49.9%,-1.1,-0.6
New Orleans,213-215-5,49.8%,-0.4,+0.4
Toronto,246-249-6,49.7%,2.1,-0.1
Houston,247-251-9,49.6%,0.7,0.0
Memphis,230-234-8,49.6%,-0.4,+0.5
Milwaukee,245-250-10,49.5%,2.4,-0.4
Brooklyn,223-229-12,49.3%,-1.8,+0.2
Sacramento,198-207-8,48.9%,-2.6,-0.7
Cleveland,228-252-12,47.5%,1.1,-0.2
Atlanta,234-259-5,47.5%,-0.8,-0.6
Portland,208-236-12,46.9%,-2.4,-1.0
Minnesota,214-247-7,46.4%,-1.1,+0.1
Chicago,207-240-3,46.3%,-2.8,-1.3
Detroit,188-224-13,45.6%,-4.4,-0.9
LA Lakers,203-244-5,45.4%,-1.9,-0.9
Washington,203-244-13,45.4%,-2.6,-0.6
