Team,ATS Record,Cover %,MOV,ATS +/-
Brooklyn,107-88-2,54.9%,0.9,+1.1
Chicago,107-91-4,54.0%,0.8,+1.2
Indiana,100-88-5,53.2%,2.6,+1.3
Atlanta,96-85-1,53.0%,1.1,+0.4
Boston,96-85-4,53.0%,7.6,+1.9
Portland,102-95-3,51.8%,0.6,+0.3
Miami,109-102-6,51.7%,2.6,+0.4
LA Clippers,109-106-2,50.7%,4.2,-0.7
Golden State,112-109-8,50.7%,6.8,-0.3
Detroit,98-96-3,50.5%,-0.1,+1.4
San Antonio,98-96-3,50.5%,3.3,+0.8
Memphis,102-100-4,50.5%,1.4,+0.1
New Orleans,102-100-4,50.5%,1.2,+0.8
New York,98-99-2,49.8%,-1.8,-0.4
LA Lakers,98-101-3,49.3%,0.3,-0.1
Okla City,91-95-5,48.9%,3.0,+0.4
Dallas,90-95-4,48.7%,2.5,-0.2
Houston,93-99-1,48.4%,1.8,-0.4
Utah,95-104-5,47.7%,3.4,-0.6
Minnesota,94-103-3,47.7%,0.9,-0.2
Sacramento,96-106-11,47.5%,-0.8,-0.3
Washington,95-105-3,47.5%,-1.1,-1.2
Phoenix,105-118-4,47.1%,0.8,-0.1
Denver,94-106-9,47.0%,2.6,-1.2
Milwaukee,95-108-7,46.8%,3.9,-1.2
Toronto,94-107-3,46.8%,3.3,-0.1
Philadelphia,93-106-2,46.7%,-0.5,-0.9
Cleveland,98-112-4,46.7%,1.7,-0.6
Charlotte,78-98-4,44.3%,-3.2,-2.4
Orlando,75-100-2,42.9%,-4.0,-1.7
