Team,ATS Record,Cover %,MOV,ATS +/-
Boston,253-200-8,55.9%,2.3,+1.2
Sacramento,216-181-12,54.4%,-3.7,+0.6
Miami,235-197-8,54.4%,-1.2,+0.8
Dallas,232-196-8,54.2%,-1.5,+0.9
Brooklyn,222-193-6,53.5%,-3.5,+0.6
New York,217-194-8,52.8%,-4.0,+1.0
Orlando,217-194-5,52.8%,-5.7,+0.1
LA Clippers,227-204-5,52.7%,0.9,+0.9
Okla City,218-202-6,51.9%,-1.7,-0.2
Utah,215-205-8,51.2%,-1.0,0.0
Toronto,219-214-7,50.6%,-0.1,+0.4
Indiana,212-209-6,50.4%,-2.4,0.0
Chicago,206-205-8,50.1%,-3.1,+0.6
New Orleans,206-205-7,50.1%,-2.3,+0.8
Milwaukee,219-218-7,50.1%,0.1,-0.6
San Antonio,208-209-11,49.9%,-1.7,0.0
Phoenix,208-211-7,49.6%,-3.7,-0.4
Houston,211-215-5,49.5%,-2.1,-0.3
Minnesota,205-210-7,49.4%,-3.1,+0.4
Denver,208-214-9,49.3%,-1.7,-0.6
Charlotte,196-203-13,49.1%,-4.9,-0.3
Philadelphia,209-217-11,49.1%,-2.9,0.0
Golden State,226-237-9,48.8%,2.3,-0.4
Portland,207-218-6,48.7%,-4.3,-0.6
Memphis,205-216-6,48.7%,-3.2,-0.1
Detroit,192-207-13,48.1%,-6.0,-0.3
Atlanta,203-231-6,46.8%,-3.7,-0.8
LA Lakers,193-220-5,46.7%,-4.9,-0.9
Washington,191-221-11,46.4%,-5.1,-1.2
Cleveland,203-236-13,46.2%,-1.8,-0.5
