Team,ATS Record,Cover %,MOV,ATS +/-
San Antonio,683-595-30,53.4%,8.0,+0.7
Okla City,513-475-10,51.9%,6.6,+0.1
Utah,491-459-21,51.7%,6.5,-0.1
New York,326-305-6,51.7%,4.5,-0.5
Memphis,430-405-16,51.5%,5.0,-0.4
LA Clippers,508-484-13,51.2%,6.3,0.0
Portland,411-392-12,51.2%,5.2,-0.2
Golden State,550-526-22,51.1%,7.6,+0.1
Miami,601-578-26,51.0%,5.8,-0.3
Phoenix,497-478-15,51.0%,5.9,-0.5
Philadelphia,402-387-16,51.0%,5.3,-0.3
Charlotte,242-234-5,50.8%,4.5,-0.2
Indiana,468-454-19,50.8%,5.3,-0.3
Toronto,446-433-12,50.7%,5.8,-0.2
Denver,544-530-19,50.7%,6.1,-0.3
Boston,619-612-23,50.3%,6.4,-0.1
Orlando,367-366-14,50.1%,5.2,-0.6
Milwaukee,470-470-25,50.0%,5.5,-0.7
Dallas,556-562-29,49.7%,5.8,-0.5
Chicago,406-411-12,49.7%,4.9,-0.6
Cleveland,485-491-22,49.7%,6.2,-0.4
Houston,510-520-15,49.5%,6.0,-0.3
Detroit,389-397-16,49.5%,5.1,-0.7
Atlanta,389-404-10,49.1%,4.3,-1.1
Brooklyn,338-354-14,48.8%,4.1,-1.1
New Orleans,350-375-13,48.3%,4.2,-1.1
Sacramento,298-337-17,46.9%,3.8,-1.5
LA Lakers,464-546-19,45.9%,5.4,-1.2
Washington,295-352-13,45.6%,3.9,-1.1
Minnesota,319-390-11,45.0%,4.7,-0.9
