Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,238-189-6,55.7%,2.9,+0.8
Memphis,224-195-7,53.5%,2.1,+0.7
Boston,242-215-11,53.0%,6.3,+0.6
Okla City,220-197-8,52.8%,4.2,+1.0
Golden State,245-220-12,52.7%,8.1,+0.5
Indiana,214-193-12,52.6%,3.2,+0.9
Utah,212-196-13,52.0%,5.4,+0.9
San Antonio,215-200-3,51.8%,3.9,+0.4
Detroit,199-197-9,50.3%,-1.0,+0.2
New Orleans,206-206-4,50.0%,1.5,+0.1
Atlanta,216-217-2,49.9%,1.8,-0.4
Toronto,216-219-6,49.7%,4.6,0.0
Denver,211-215-10,49.5%,5.0,+0.3
Milwaukee,211-216-13,49.4%,5.4,-0.1
Portland,205-210-10,49.4%,1.6,-0.2
Washington,202-208-7,49.3%,0.9,+0.2
Houston,209-218-9,49.0%,2.8,-0.1
Dallas,204-215-11,48.7%,2.9,0.0
Orlando,190-204-8,48.2%,-1.4,-0.3
Cleveland,215-231-8,48.2%,2.9,-0.4
LA Clippers,209-225-2,48.2%,4.7,-0.5
New York,197-213-6,48.1%,-0.7,-0.1
LA Lakers,197-213-6,48.1%,0.8,+0.3
Chicago,196-214-5,47.8%,-0.6,-1.4
Charlotte,190-208-5,47.7%,-0.4,-0.4
Phoenix,203-223-2,47.7%,0.7,-1.1
Miami,198-223-15,47.0%,2.8,-0.7
Sacramento,182-210-12,46.4%,-1.0,-1.2
Brooklyn,187-220-10,46.0%,-0.3,-0.7
Minnesota,184-227-7,44.8%,0.8,-0.7
