Team,Over Record,Over %,Under %,Total +/-
Atlanta,9-2-0,81.8%,18.2%,+7.0
Denver,8-2-0,80.0%,20.0%,+14.9
Golden State,7-3-0,70.0%,30.0%,+5.8
Indiana,7-3-0,70.0%,30.0%,+3.6
New Orleans,6-3-1,66.7%,33.3%,+3.5
Memphis,7-4-0,63.6%,36.4%,+5.0
Cleveland,7-4-0,63.6%,36.4%,+7.9
Toronto,7-4-0,63.6%,36.4%,+9.7
Washington,5-3-0,62.5%,37.5%,+3.7
Chicago,6-4-0,60.0%,40.0%,+3.9
Minnesota,6-4-0,60.0%,40.0%,+1.2
Phoenix,6-4-0,60.0%,40.0%,+0.7
New York,5-4-0,55.6%,44.4%,+3.1
Philadelphia,5-4-0,55.6%,44.4%,+0.7
Orlando,6-5-0,54.6%,45.5%,-4.8
Portland,5-5-1,50.0%,50.0%,0.0
Okla City,5-5-0,50.0%,50.0%,-5.8
Sacramento,5-5-0,50.0%,50.0%,-0.1
LA Lakers,5-5-0,50.0%,50.0%,+4.6
San Antonio,5-5-0,50.0%,50.0%,-4.9
Miami,4-5-0,44.4%,55.6%,-0.9
Dallas,4-6-0,40.0%,60.0%,-5.3
Brooklyn,4-6-0,40.0%,60.0%,+1.2
Houston,4-6-0,40.0%,60.0%,-1.7
Boston,4-7-0,36.4%,63.6%,+0.7
Utah,3-6-0,33.3%,66.7%,-4.4
LA Clippers,3-7-0,30.0%,70.0%,-5.6
Milwaukee,3-7-0,30.0%,70.0%,-2.8
Detroit,3-8-0,27.3%,72.7%,-6.6
Charlotte,2-8-0,20.0%,80.0%,-4.7
