Team,Over Record,Over %,Under %,Total +/-
Cleveland,1-0-0,100.0%,0.0%,+17.0
Memphis,1-0-0,100.0%,0.0%,+20.5
San Antonio,1-0-0,100.0%,0.0%,+2.5
New Orleans,1-0-0,100.0%,0.0%,+9.0
Milwaukee,1-0-0,100.0%,0.0%,+10.5
Dallas,1-0-0,100.0%,0.0%,+2.5
Atlanta,1-0-0,100.0%,0.0%,+12.5
Orlando,1-0-0,100.0%,0.0%,+5.0
Portland,1-0-0,100.0%,0.0%,+22.0
Golden State,1-0-0,100.0%,0.0%,+22.0
New York,1-0-0,100.0%,0.0%,+19.5
Toronto,1-0-0,100.0%,0.0%,+17.0
LA Clippers,1-0-0,100.0%,0.0%,+4.5
Philadelphia,1-0-0,100.0%,0.0%,+10.5
Boston,1-0-0,100.0%,0.0%,+19.5
Phoenix,1-0-0,100.0%,0.0%,+4.5
Brooklyn,1-0-0,100.0%,0.0%,+12.5
Sacramento,1-0-0,100.0%,0.0%,+10.0
Chicago,1-0-0,100.0%,0.0%,+9.0
Miami,1-0-0,100.0%,0.0%,+5.0
Utah,1-0-0,100.0%,0.0%,+20.5
Detroit,0-1-0,0.0%,100.0%,-12.0
Houston,0-1-0,0.0%,100.0%,-15.5
Washington,0-1-0,0.0%,100.0%,-7.0
Charlotte,0-1-0,0.0%,100.0%,-15.5
Okla City,0-1-0,0.0%,100.0%,-39.5
Denver,0-1-0,0.0%,100.0%,-39.5
Minnesota,0-1-0,0.0%,100.0%,-11.0
LA Lakers,0-1-0,0.0%,100.0%,-11.0
Indiana,0-1-0,0.0%,100.0%,-12.0
