Team,Over Record,Over %,Under %,Total +/-
Phoenix,514-465-10,52.5%,47.5%,+0.6
Sacramento,335-308-9,52.1%,47.9%,+1.1
Okla City,508-471-18,51.9%,48.1%,+0.9
Washington,336-313-11,51.8%,48.2%,+1.2
Denver,559-522-12,51.7%,48.3%,+1.3
New Orleans,376-352-10,51.7%,48.4%,+0.4
Milwaukee,493-462-10,51.6%,48.4%,+0.9
Charlotte,244-232-5,51.3%,48.7%,+1.4
Atlanta,407-388-8,51.2%,48.8%,+1.2
Detroit,400-385-17,51.0%,49.0%,+0.3
Boston,631-609-14,50.9%,49.1%,+0.6
Miami,606-585-14,50.9%,49.1%,+0.4
Minnesota,362-352-6,50.7%,49.3%,-0.1
Toronto,446-436-9,50.6%,49.4%,+0.4
Cleveland,491-493-13,49.9%,50.1%,+0.7
Portland,400-403-12,49.8%,50.2%,+1.1
Philadelphia,396-400-9,49.8%,50.3%,0.0
Brooklyn,347-353-6,49.6%,50.4%,+0.3
LA Clippers,486-507-12,48.9%,51.1%,-0.2
LA Lakers,498-521-10,48.9%,51.1%,-0.1
Utah,469-492-10,48.8%,51.2%,+0.1
Houston,500-525-19,48.8%,51.2%,-0.4
Golden State,527-555-16,48.7%,51.3%,0.0
Indiana,448-478-15,48.4%,51.6%,-0.1
Dallas,546-583-17,48.4%,51.6%,-0.1
San Antonio,621-670-16,48.1%,51.9%,+0.2
New York,303-328-5,48.0%,52.0%,+0.2
Chicago,390-434-5,47.3%,52.7%,+0.3
Orlando,343-392-12,46.7%,53.3%,-1.0
Memphis,384-451-15,46.0%,54.0%,-0.3
