Team,ATS Record,Cover %,MOV,ATS +/-
Utah Tech,15-3-1,83.3%,8.9,+6.4
Le Moyne,6-2-0,75.0%,4.0,+6.4
Queens,13-6-1,68.4%,4.3,+0.3
St. Thomas,13-6-0,68.4%,9.9,+4.5
Maryland ES,30-15-1,66.7%,-7.8,+2.3
NC Central,33-18-3,64.7%,2.3,+2.7
UCSD,10-6-1,62.5%,7.2,+4.9
TX-Arlington,47-30-1,61.0%,2.0,+2.6
Florida A&M,25-17-0,59.5%,-8.1,+2.1
IPFW,84-58-4,59.2%,1.0,+2.0
N Florida,54-38-2,58.7%,-1.4,+2.3
Prairie View,25-18-2,58.1%,-7.2,+1.6
Arizona,152-111-7,57.8%,12.0,+1.9
Vermont,78-57-2,57.8%,7.9,+1.3
Norfolk St,28-21-2,57.1%,-3.0,+2.3
Coppin St,34-26-1,56.7%,-9.2,+2.6
Jackson St,26-20-1,56.5%,-6.3,+0.6
Tarleton St,13-10-0,56.5%,10.8,+1.6
NC-Asheville,61-47-2,56.5%,0.7,+0.9
UC Davis,59-46-3,56.2%,0.0,0.0
Neb Omaha,59-46-2,56.2%,-0.7,+0.5
San Diego,96-75-2,56.1%,2.2,+1.9
Manhattan,135-106-3,56.0%,0.0,+0.2
Mercer,87-69-2,55.8%,1.3,+1.2
Lipscomb,58-46-0,55.8%,1.6,+0.9
SE Louisiana,49-39-0,55.7%,0.4,+0.5
Maine,64-51-3,55.7%,-3.8,+0.2
Michigan St,272-217-7,55.6%,8.6,+0.9
SC Upstate,65-52-5,55.6%,-2.0,+1.5
Colgate,76-61-0,55.5%,0.3,+0.9
Jksnville St,76-61-3,55.5%,-0.3,+1.1
Cornell,47-38-2,55.3%,0.5,+1.1
Kansas City,42-34-1,55.3%,-3.3,+0.5
Utah Valley,38-31-2,55.1%,4.0,+2.2
UC Riverside,87-71-2,55.1%,-1.1,+0.2
Chicago St,39-32-0,54.9%,-10.5,+1.5
Davidson,202-166-5,54.9%,6.4,+1.0
Cal Baptist,34-28-0,54.8%,7.5,+1.0
Villanova,262-216-7,54.8%,6.9,+0.9
Weber St,74-61-1,54.8%,4.3,+1.0
U Penn,103-85-5,54.8%,0.6,+0.8
Jacksonville,52-43-1,54.7%,0.2,+1.5
N Hampshire,64-53-2,54.7%,-3.0,+1.0
BYU,155-129-8,54.6%,9.3,+1.0
Seattle,42-35-1,54.6%,3.1,+1.1
VCU,250-209-7,54.5%,6.1,+1.2
Oakland,65-55-2,54.2%,0.2,+0.2
Gonzaga,92-78-6,54.1%,15.4,+1.2
S Mississippi,171-145-7,54.1%,1.3,+0.5
N Arizona,67-57-1,54.0%,2.2,+1.0
TX Southern,34-29-2,54.0%,-7.4,+0.3
Kansas St,258-220-13,54.0%,2.3,+1.0
Texas A&M,247-211-9,53.9%,1.5,+0.1
Niagara,110-94-6,53.9%,0.1,+1.3
Sam Hous St,55-47-3,53.9%,5.2,+0.7
Tennessee,286-245-5,53.9%,5.7,+1.0
Middle Tenn,98-84-3,53.9%,1.2,+0.1
TX A&M-Com,7-6-0,53.9%,2.2,-0.8
TX El Paso,128-110-5,53.8%,4.1,+0.5
Harvard,57-49-2,53.8%,1.4,+1.3
Grambling St,29-25-1,53.7%,-7.6,+3.2
LA Tech,88-76-3,53.7%,6.0,+0.7
Auburn,272-235-12,53.7%,2.1,+0.4
Wichita St,247-214-14,53.6%,5.8,+0.6
UC Irvine,105-91-4,53.6%,4.1,+1.3
N Carolina,242-210-6,53.5%,8.9,+0.8
Utah,161-140-10,53.5%,5.2,+1.2
N Colorado,54-47-4,53.5%,0.6,+0.5
Florida St,224-195-13,53.5%,1.8,+0.1
Kent St,267-234-16,53.3%,5.2,+0.8
Saint Louis,280-246-4,53.2%,1.3,+0.3
Memphis,240-211-10,53.2%,8.4,+0.9
Louisville,234-206-14,53.2%,7.6,+0.9
Fairfield,135-119-9,53.2%,1.0,+0.2
Army,86-76-2,53.1%,-3.5,-0.4
Belmont,69-61-1,53.1%,6.8,+0.8
Utah St,157-139-10,53.0%,6.3,+1.2
Oregon,123-109-4,53.0%,7.1,+0.5
Campbell,53-47-2,53.0%,-1.7,+0.6
Miss State,266-236-15,53.0%,2.0,+0.4
N Kentucky,45-40-1,52.9%,5.3,+2.1
Xavier,263-234-9,52.9%,7.4,+0.8
S Dakota St,64-57-0,52.9%,3.9,+1.7
New Mexico,211-188-8,52.9%,4.3,+0.4
Akron,258-230-7,52.9%,4.9,+0.2
Hofstra,143-128-8,52.8%,3.0,+0.9
San Diego St,202-181-14,52.7%,6.9,+1.0
Ohio,271-243-9,52.7%,2.1,0.0
Kansas,195-175-9,52.7%,12.1,+0.8
GA Southern,78-70-5,52.7%,2.1,0.0
Drexel,137-123-10,52.7%,2.1,+0.6
UAB,198-178-6,52.7%,5.1,+0.7
Stony Brook,61-55-6,52.6%,0.4,-0.8
GA Tech,247-223-6,52.6%,0.2,+0.1
Iowa,260-235-11,52.5%,3.8,+0.8
Portland St,73-66-4,52.5%,3.8,+0.8
Iowa St,240-217-11,52.5%,1.3,+0.3
Tulsa,206-187-9,52.4%,2.3,+0.3
Mississippi,272-247-9,52.4%,2.7,0.0
Fla Atlantic,76-69-3,52.4%,-0.9,+1.3
Temple,264-240-7,52.4%,3.6,+0.3
Boise St,181-165-9,52.3%,5.6,+1.0
Stetson,46-42-4,52.3%,-5.6,-1.4
TX A&M-CC,47-43-2,52.2%,0.6,+1.6
IL-Chicago,158-145-8,52.2%,-1.7,-0.5
Montana,73-67-0,52.1%,4.4,+0.8
Furman,134-123-6,52.1%,2.9,+0.5
St Marys,99-91-2,52.1%,8.0,+0.5
N Alabama,37-34-1,52.1%,2.2,+0.1
Siena,126-116-8,52.1%,0.2,+0.2
Maryland,244-225-11,52.0%,6.8,+0.5
CS Fullerton,91-84-3,52.0%,1.2,+0.3
NC A&T,39-36-1,52.0%,-5.0,+0.5
Marist,118-109-5,52.0%,-1.3,+0.3
Duke,263-243-12,52.0%,13.3,+0.5
Wagner,40-37-2,52.0%,0.5,+0.5
Wofford,126-117-4,51.9%,2.5,+0.1
N Illinois,245-228-11,51.8%,-2.9,+0.3
Delaware St,29-27-1,51.8%,-8.2,+0.6
Houston,236-220-8,51.8%,4.2,+1.1
Creighton,259-242-11,51.7%,6.2,+0.6
S Car State,31-29-1,51.7%,-6.7,+0.8
Indiana St,249-233-10,51.7%,0.1,+0.5
Coastal Car,32-30-2,51.6%,1.6,+0.5
Navy,80-75-2,51.6%,-0.3,+0.5
Nevada,166-156-7,51.6%,3.2,+0.2
Michigan,249-234-7,51.6%,3.2,+0.2
S Alabama,101-95-2,51.5%,1.9,+0.1
Marquette,232-219-9,51.4%,4.4,+0.4
Northeastrn,111-105-4,51.4%,1.2,+0.4
UCF,169-160-6,51.4%,2.4,+0.5
Bellarmine,19-18-2,51.4%,-1.7,-0.5
Stanford,134-127-6,51.3%,4.3,+0.4
American,97-92-1,51.3%,0.5,+0.3
