Team,Over Record,Over %,Under %,Total +/-
SC Upstate,35-15-0,70.0%,30.0%,+4.3
Central Ark,36-16-1,69.2%,30.8%,+8.6
Stonehill,11-5-0,68.8%,31.3%,+3.4
Holy Cross,33-16-1,67.4%,32.7%,+4.9
N Kentucky,35-17-1,67.3%,32.7%,+5.1
New Orleans,48-25-3,65.8%,34.3%,+4.2
North Dakota,44-23-1,65.7%,34.3%,+4.9
McNeese St,31-17-1,64.6%,35.4%,+3.8
Lamar,31-18-0,63.3%,36.7%,+0.2
WI-Milwkee,80-48-0,62.5%,37.5%,+3.5
Utah Tech,18-11-0,62.1%,37.9%,+3.6
Tulane,66-42-3,61.1%,38.9%,+3.4
Oral Roberts,63-42-2,60.0%,40.0%,+2.3
Stetson,27-18-2,60.0%,40.0%,+3.4
Portland St,62-42-3,59.6%,40.4%,+4.3
Evansville,76-52-0,59.4%,40.6%,+3.2
NC A&T,32-22-0,59.3%,40.7%,+4.0
IPFW,55-38-0,59.1%,40.9%,+5.4
Marshall,68-47-2,59.1%,40.9%,+4.5
South Dakota,50-35-1,58.8%,41.2%,+1.8
UTSA,28-20-0,58.3%,41.7%,+4.4
Idaho,57-41-3,58.2%,41.8%,+1.4
Abl Christian,25-18-0,58.1%,41.9%,+5.1
Providence,119-87-5,57.8%,42.2%,+3.0
Wake Forest,127-93-2,57.7%,42.3%,+2.3
Weber St,46-34-1,57.5%,42.5%,-0.7
S Dakota St,50-37-1,57.5%,42.5%,+3.9
IU Indy,50-37-1,57.5%,42.5%,+3.5
Ball St,58-43-3,57.4%,42.6%,+3.2
Kansas City,40-30-1,57.1%,42.9%,+1.8
NJIT,32-24-0,57.1%,42.9%,+0.7
Grd Canyon,25-19-1,56.8%,43.2%,-1.2
Rhode Island,84-64-2,56.8%,43.2%,+1.9
Iowa St,76-58-1,56.7%,43.3%,+1.9
N Dakota St,43-33-0,56.6%,43.4%,+3.0
Buffalo,65-50-1,56.5%,43.5%,+3.5
Yale,35-27-0,56.5%,43.6%,+2.4
Tulsa,84-65-1,56.4%,43.6%,+2.5
NW State,27-21-3,56.3%,43.8%,+4.3
Syracuse,109-85-1,56.2%,43.8%,+3.5
Sac State,60-47-1,56.1%,43.9%,+1.9
Winthrop,28-22-1,56.0%,44.0%,+1.6
Presbyterian,24-19-1,55.8%,44.2%,+1.3
Delaware St,34-27-1,55.7%,44.3%,+4.8
S Alabama,59-47-1,55.7%,44.3%,+2.7
Hsn Christian,20-16-0,55.6%,44.4%,+9.0
