Team,Over Record,Over %,Under %,Total +/-
Indiana,8-2-0,80.0%,20.0%,+5.3
Denver,7-2-0,77.8%,22.2%,+9.3
Toronto,6-2-0,75.0%,25.0%,+8.0
Cleveland,8-3-0,72.7%,27.3%,+9.1
Atlanta,7-3-0,70.0%,30.0%,+2.0
Boston,6-3-0,66.7%,33.3%,+3.1
Chicago,6-3-0,66.7%,33.3%,+9.4
Brooklyn,5-3-0,62.5%,37.5%,+10.4
Memphis,7-5-0,58.3%,41.7%,+0.9
Philadelphia,5-4-0,55.6%,44.4%,+2.8
New Orleans,5-4-1,55.6%,44.4%,+1.1
LA Lakers,5-5-0,50.0%,50.0%,+2.1
Phoenix,5-5-0,50.0%,50.0%,+1.9
Sacramento,5-5-0,50.0%,50.0%,-0.7
Houston,5-5-1,50.0%,50.0%,-2.5
Okla City,5-5-0,50.0%,50.0%,-5.8
Minnesota,5-5-0,50.0%,50.0%,-1.8
Golden State,4-4-0,50.0%,50.0%,-3.9
Miami,4-4-0,50.0%,50.0%,-0.6
Detroit,4-5-0,44.4%,55.6%,+1.6
Orlando,4-5-0,44.4%,55.6%,-5.3
Portland,4-5-0,44.4%,55.6%,+2.8
New York,3-4-0,42.9%,57.1%,+3.0
San Antonio,5-7-0,41.7%,58.3%,-0.2
Dallas,4-6-0,40.0%,60.0%,-7.6
Milwaukee,4-6-0,40.0%,60.0%,-1.5
Washington,3-6-0,33.3%,66.7%,-2.6
Utah,3-6-0,33.3%,66.7%,-4.9
LA Clippers,3-8-0,27.3%,72.7%,-7.7
Charlotte,3-8-0,27.3%,72.7%,-7.5
