Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,3-0-0,100.0%,1.3,+5.2
Okla City,1-0-0,100.0%,15.0,+17.0
Minnesota,1-0-0,100.0%,-2.0,+6.0
Golden State,7-2-0,77.8%,1.3,+5.6
Dallas,5-2-1,71.4%,3.3,+6.9
Memphis,5-2-0,71.4%,1.6,+6.5
Houston,5-2-0,71.4%,-0.3,+3.4
Brooklyn,12-6-1,66.7%,-4.3,+4.3
Denver,4-2-0,66.7%,1.5,+6.5
Toronto,15-8-0,65.2%,-4.8,+3.0
Atlanta,7-4-0,63.6%,-3.4,+4.0
LA Clippers,10-6-0,62.5%,-3.9,+1.8
Charlotte,13-8-0,61.9%,-6.0,+0.9
Portland,12-9-1,57.1%,-8.1,+0.2
Detroit,9-7-1,56.3%,-5.1,+1.4
New York,1-1-0,50.0%,2.0,+6.0
Chicago,10-10-0,50.0%,-5.8,+0.8
San Antonio,7-8-0,46.7%,-4.3,+1.5
Indiana,4-5-0,44.4%,-6.2,-1.4
Miami,3-4-0,42.9%,-5.6,-0.6
Utah,9-12-0,42.9%,-10.3,-3.0
New Orleans,7-10-0,41.2%,-12.2,-4.6
Milwaukee,2-3-0,40.0%,-7.6,-0.8
Phoenix,3-5-0,37.5%,-7.8,-2.8
Sacramento,3-5-0,37.5%,-1.9,0.0
Philadelphia,4-8-0,33.3%,-10.1,-5.0
Washington,5-14-1,26.3%,-16.9,-6.3
LA Lakers,2-6-0,25.0%,-17.9,-14.2
Orlando,2-6-0,25.0%,-8.1,-2.6
Boston,0-1-0,0.0%,-4.0,-2.5
